mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,16,16,4096,12,2,128,warmup,0,1923,0
scna-fp16,16,16,4096,12,2,128,warmup,1,1865,0
scna-fp16,16,16,4096,12,2,128,warmup,2,1980,0
scna-fp16,16,16,4096,12,2,128,warmup,3,1965,0
scna-fp16,16,16,4096,12,2,128,warmup,4,1976,0
scna-fp16,16,16,4096,12,2,128,measure,0,1978,0
scna-fp16,16,16,4096,12,2,128,measure,1,2036,0
scna-fp16,16,16,4096,12,2,128,measure,2,1931,0
scna-fp16,16,16,4096,12,2,128,measure,3,1996,0
scna-fp16,16,16,4096,12,2,128,measure,4,2051,0
scna-fp16,16,16,4096,12,2,128,measure,5,2044,0
scna-fp16,16,16,4096,12,2,128,measure,6,2030,0
scna-fp16,16,16,4096,12,2,128,measure,7,2035,0
scna-fp16,16,16,4096,12,2,128,measure,8,2038,0
scna-fp16,16,16,4096,12,2,128,measure,9,2046,0
scna-fp16,16,16,4096,12,2,128,measure,10,2029,0
scna-fp16,16,16,4096,12,2,128,measure,11,2022,0
scna-fp16,16,16,4096,12,2,128,measure,12,2009,0
scna-fp16,16,16,4096,12,2,128,measure,13,2037,0
scna-fp16,16,16,4096,12,2,128,measure,14,1941,0
scna-fp16,16,16,4096,12,2,128,measure,15,2052,0
scna-fp16,16,16,4096,12,2,128,measure,16,2079,0
scna-fp16,16,16,4096,12,2,128,measure,17,2007,0
scna-fp16,16,16,4096,12,2,128,measure,18,2017,0
scna-fp16,16,16,4096,12,2,128,measure,19,1969,0
