mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,8,32,4096,12,2,128,warmup,0,2426,0
scna-int8,8,32,4096,12,2,128,warmup,1,2512,0
scna-int8,8,32,4096,12,2,128,warmup,2,2515,0
scna-int8,8,32,4096,12,2,128,warmup,3,2516,0
scna-int8,8,32,4096,12,2,128,warmup,4,2447,0
scna-int8,8,32,4096,12,2,128,measure,0,2583,0
scna-int8,8,32,4096,12,2,128,measure,1,2613,0
scna-int8,8,32,4096,12,2,128,measure,2,2582,0
scna-int8,8,32,4096,12,2,128,measure,3,2594,0
scna-int8,8,32,4096,12,2,128,measure,4,2656,0
scna-int8,8,32,4096,12,2,128,measure,5,2583,0
scna-int8,8,32,4096,12,2,128,measure,6,2589,0
scna-int8,8,32,4096,12,2,128,measure,7,2645,0
scna-int8,8,32,4096,12,2,128,measure,8,2629,0
scna-int8,8,32,4096,12,2,128,measure,9,2636,0
scna-int8,8,32,4096,12,2,128,measure,10,2674,0
scna-int8,8,32,4096,12,2,128,measure,11,2602,0
scna-int8,8,32,4096,12,2,128,measure,12,2649,0
scna-int8,8,32,4096,12,2,128,measure,13,2596,0
scna-int8,8,32,4096,12,2,128,measure,14,2591,0
scna-int8,8,32,4096,12,2,128,measure,15,2662,0
scna-int8,8,32,4096,12,2,128,measure,16,2600,0
scna-int8,8,32,4096,12,2,128,measure,17,2590,0
scna-int8,8,32,4096,12,2,128,measure,18,2652,0
scna-int8,8,32,4096,12,2,128,measure,19,2673,0
