mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,8,4,4096,12,2,128,warmup,0,987,0
scna-int8,8,4,4096,12,2,128,warmup,1,1090,0
scna-int8,8,4,4096,12,2,128,warmup,2,1025,0
scna-int8,8,4,4096,12,2,128,warmup,3,991,0
scna-int8,8,4,4096,12,2,128,warmup,4,1100,0
scna-int8,8,4,4096,12,2,128,measure,0,1093,0
scna-int8,8,4,4096,12,2,128,measure,1,1096,0
scna-int8,8,4,4096,12,2,128,measure,2,1100,0
scna-int8,8,4,4096,12,2,128,measure,3,1109,0
scna-int8,8,4,4096,12,2,128,measure,4,1108,0
scna-int8,8,4,4096,12,2,128,measure,5,990,0
scna-int8,8,4,4096,12,2,128,measure,6,1139,0
scna-int8,8,4,4096,12,2,128,measure,7,1203,0
scna-int8,8,4,4096,12,2,128,measure,8,1241,0
scna-int8,8,4,4096,12,2,128,measure,9,1215,0
scna-int8,8,4,4096,12,2,128,measure,10,1242,0
scna-int8,8,4,4096,12,2,128,measure,11,1162,0
scna-int8,8,4,4096,12,2,128,measure,12,1209,0
scna-int8,8,4,4096,12,2,128,measure,13,1144,0
scna-int8,8,4,4096,12,2,128,measure,14,1216,0
scna-int8,8,4,4096,12,2,128,measure,15,1203,0
scna-int8,8,4,4096,12,2,128,measure,16,1244,0
scna-int8,8,4,4096,12,2,128,measure,17,1195,0
scna-int8,8,4,4096,12,2,128,measure,18,1195,0
scna-int8,8,4,4096,12,2,128,measure,19,1186,0
