mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,8,16,4096,12,2,128,warmup,0,1665,0
scna-fp16,8,16,4096,12,2,128,warmup,1,1651,0
scna-fp16,8,16,4096,12,2,128,warmup,2,1666,0
scna-fp16,8,16,4096,12,2,128,warmup,3,1660,0
scna-fp16,8,16,4096,12,2,128,warmup,4,1664,0
scna-fp16,8,16,4096,12,2,128,measure,0,1652,0
scna-fp16,8,16,4096,12,2,128,measure,1,1651,0
scna-fp16,8,16,4096,12,2,128,measure,2,1704,0
scna-fp16,8,16,4096,12,2,128,measure,3,1806,0
scna-fp16,8,16,4096,12,2,128,measure,4,1772,0
scna-fp16,8,16,4096,12,2,128,measure,5,1798,0
scna-fp16,8,16,4096,12,2,128,measure,6,1758,0
scna-fp16,8,16,4096,12,2,128,measure,7,1778,0
scna-fp16,8,16,4096,12,2,128,measure,8,1868,0
scna-fp16,8,16,4096,12,2,128,measure,9,1811,0
scna-fp16,8,16,4096,12,2,128,measure,10,1858,0
scna-fp16,8,16,4096,12,2,128,measure,11,1965,0
scna-fp16,8,16,4096,12,2,128,measure,12,1943,0
scna-fp16,8,16,4096,12,2,128,measure,13,1886,0
scna-fp16,8,16,4096,12,2,128,measure,14,1961,0
scna-fp16,8,16,4096,12,2,128,measure,15,1961,0
scna-fp16,8,16,4096,12,2,128,measure,16,1898,0
scna-fp16,8,16,4096,12,2,128,measure,17,1864,0
scna-fp16,8,16,4096,12,2,128,measure,18,1928,0
scna-fp16,8,16,4096,12,2,128,measure,19,1891,0
