mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,32,16,4096,12,2,128,warmup,0,2767,0
scna-int8,32,16,4096,12,2,128,warmup,1,2609,0
scna-int8,32,16,4096,12,2,128,warmup,2,2652,0
scna-int8,32,16,4096,12,2,128,warmup,3,2622,0
scna-int8,32,16,4096,12,2,128,warmup,4,2621,0
scna-int8,32,16,4096,12,2,128,measure,0,2612,0
scna-int8,32,16,4096,12,2,128,measure,1,2591,0
scna-int8,32,16,4096,12,2,128,measure,2,2628,0
scna-int8,32,16,4096,12,2,128,measure,3,2661,0
scna-int8,32,16,4096,12,2,128,measure,4,2673,0
scna-int8,32,16,4096,12,2,128,measure,5,2696,0
scna-int8,32,16,4096,12,2,128,measure,6,2661,0
scna-int8,32,16,4096,12,2,128,measure,7,2670,0
scna-int8,32,16,4096,12,2,128,measure,8,2730,0
scna-int8,32,16,4096,12,2,128,measure,9,2711,0
scna-int8,32,16,4096,12,2,128,measure,10,2620,0
scna-int8,32,16,4096,12,2,128,measure,11,2641,0
scna-int8,32,16,4096,12,2,128,measure,12,2628,0
scna-int8,32,16,4096,12,2,128,measure,13,2637,0
scna-int8,32,16,4096,12,2,128,measure,14,2659,0
scna-int8,32,16,4096,12,2,128,measure,15,2629,0
scna-int8,32,16,4096,12,2,128,measure,16,2688,0
scna-int8,32,16,4096,12,2,128,measure,17,2676,0
scna-int8,32,16,4096,12,2,128,measure,18,2719,0
scna-int8,32,16,4096,12,2,128,measure,19,2603,0
