mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,32,8,4096,12,2,128,warmup,0,1645,0
scna-int8,32,8,4096,12,2,128,warmup,1,1686,0
scna-int8,32,8,4096,12,2,128,warmup,2,1755,0
scna-int8,32,8,4096,12,2,128,warmup,3,1641,0
scna-int8,32,8,4096,12,2,128,warmup,4,1741,0
scna-int8,32,8,4096,12,2,128,measure,0,1644,0
scna-int8,32,8,4096,12,2,128,measure,1,1659,0
scna-int8,32,8,4096,12,2,128,measure,2,1702,0
scna-int8,32,8,4096,12,2,128,measure,3,1806,0
scna-int8,32,8,4096,12,2,128,measure,4,1852,0
scna-int8,32,8,4096,12,2,128,measure,5,1790,0
scna-int8,32,8,4096,12,2,128,measure,6,1878,0
scna-int8,32,8,4096,12,2,128,measure,7,1886,0
scna-int8,32,8,4096,12,2,128,measure,8,1893,0
scna-int8,32,8,4096,12,2,128,measure,9,1892,0
scna-int8,32,8,4096,12,2,128,measure,10,1827,0
scna-int8,32,8,4096,12,2,128,measure,11,1903,0
scna-int8,32,8,4096,12,2,128,measure,12,1889,0
scna-int8,32,8,4096,12,2,128,measure,13,1880,0
scna-int8,32,8,4096,12,2,128,measure,14,1888,0
scna-int8,32,8,4096,12,2,128,measure,15,1880,0
scna-int8,32,8,4096,12,2,128,measure,16,1796,0
scna-int8,32,8,4096,12,2,128,measure,17,1767,0
scna-int8,32,8,4096,12,2,128,measure,18,1890,0
scna-int8,32,8,4096,12,2,128,measure,19,1869,0
