mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,32,16,4096,12,2,128,warmup,0,2617,0
scna-fp16,32,16,4096,12,2,128,warmup,1,2643,0
scna-fp16,32,16,4096,12,2,128,warmup,2,2575,0
scna-fp16,32,16,4096,12,2,128,warmup,3,2588,0
scna-fp16,32,16,4096,12,2,128,warmup,4,2638,0
scna-fp16,32,16,4096,12,2,128,measure,0,2639,0
scna-fp16,32,16,4096,12,2,128,measure,1,2677,0
scna-fp16,32,16,4096,12,2,128,measure,2,2635,0
scna-fp16,32,16,4096,12,2,128,measure,3,2605,0
scna-fp16,32,16,4096,12,2,128,measure,4,2663,0
scna-fp16,32,16,4096,12,2,128,measure,5,2637,0
scna-fp16,32,16,4096,12,2,128,measure,6,2640,0
scna-fp16,32,16,4096,12,2,128,measure,7,2645,0
scna-fp16,32,16,4096,12,2,128,measure,8,2691,0
scna-fp16,32,16,4096,12,2,128,measure,9,2623,0
scna-fp16,32,16,4096,12,2,128,measure,10,2650,0
scna-fp16,32,16,4096,12,2,128,measure,11,2689,0
scna-fp16,32,16,4096,12,2,128,measure,12,2664,0
scna-fp16,32,16,4096,12,2,128,measure,13,2652,0
scna-fp16,32,16,4096,12,2,128,measure,14,2654,0
scna-fp16,32,16,4096,12,2,128,measure,15,2637,0
scna-fp16,32,16,4096,12,2,128,measure,16,2624,0
scna-fp16,32,16,4096,12,2,128,measure,17,2630,0
scna-fp16,32,16,4096,12,2,128,measure,18,2627,0
scna-fp16,32,16,4096,12,2,128,measure,19,2620,0
