mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,32,8,4096,12,2,128,warmup,0,1671,0
scna-fp16,32,8,4096,12,2,128,warmup,1,1667,0
scna-fp16,32,8,4096,12,2,128,warmup,2,1656,0
scna-fp16,32,8,4096,12,2,128,warmup,3,1640,0
scna-fp16,32,8,4096,12,2,128,warmup,4,1651,0
scna-fp16,32,8,4096,12,2,128,measure,0,1639,0
scna-fp16,32,8,4096,12,2,128,measure,1,1642,0
scna-fp16,32,8,4096,12,2,128,measure,2,1640,0
scna-fp16,32,8,4096,12,2,128,measure,3,1892,0
scna-fp16,32,8,4096,12,2,128,measure,4,1878,0
scna-fp16,32,8,4096,12,2,128,measure,5,1835,0
scna-fp16,32,8,4096,12,2,128,measure,6,1856,0
scna-fp16,32,8,4096,12,2,128,measure,7,1857,0
scna-fp16,32,8,4096,12,2,128,measure,8,1852,0
scna-fp16,32,8,4096,12,2,128,measure,9,1855,0
scna-fp16,32,8,4096,12,2,128,measure,10,1875,0
scna-fp16,32,8,4096,12,2,128,measure,11,1761,0
scna-fp16,32,8,4096,12,2,128,measure,12,1743,0
scna-fp16,32,8,4096,12,2,128,measure,13,1748,0
scna-fp16,32,8,4096,12,2,128,measure,14,1821,0
scna-fp16,32,8,4096,12,2,128,measure,15,1770,0
scna-fp16,32,8,4096,12,2,128,measure,16,1782,0
scna-fp16,32,8,4096,12,2,128,measure,17,1772,0
scna-fp16,32,8,4096,12,2,128,measure,18,1754,0
scna-fp16,32,8,4096,12,2,128,measure,19,1819,0
