mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,16,4,4096,12,2,128,warmup,0,1185,0
scna-int8,16,4,4096,12,2,128,warmup,1,1286,0
scna-int8,16,4,4096,12,2,128,warmup,2,1200,0
scna-int8,16,4,4096,12,2,128,warmup,3,1265,0
scna-int8,16,4,4096,12,2,128,warmup,4,1253,0
scna-int8,16,4,4096,12,2,128,measure,0,1219,0
scna-int8,16,4,4096,12,2,128,measure,1,1216,0
scna-int8,16,4,4096,12,2,128,measure,2,1219,0
scna-int8,16,4,4096,12,2,128,measure,3,1203,0
scna-int8,16,4,4096,12,2,128,measure,4,1204,0
scna-int8,16,4,4096,12,2,128,measure,5,1224,0
scna-int8,16,4,4096,12,2,128,measure,6,1258,0
scna-int8,16,4,4096,12,2,128,measure,7,1184,0
scna-int8,16,4,4096,12,2,128,measure,8,1179,0
scna-int8,16,4,4096,12,2,128,measure,9,1210,0
scna-int8,16,4,4096,12,2,128,measure,10,1193,0
scna-int8,16,4,4096,12,2,128,measure,11,1192,0
scna-int8,16,4,4096,12,2,128,measure,12,1268,0
scna-int8,16,4,4096,12,2,128,measure,13,1206,0
scna-int8,16,4,4096,12,2,128,measure,14,1189,0
scna-int8,16,4,4096,12,2,128,measure,15,1253,0
scna-int8,16,4,4096,12,2,128,measure,16,1199,0
scna-int8,16,4,4096,12,2,128,measure,17,1211,0
scna-int8,16,4,4096,12,2,128,measure,18,1211,0
scna-int8,16,4,4096,12,2,128,measure,19,1218,0
