mode,function,kernel,pipeline,scna_width,qo_len,iteration,profiled_total,safe_sm,scna_exp,q_load,k_load,v_load,qk_dot,core_acc,o_scale,o_store,kv_dma_issue,kv_dma_wait,kv_transform,host_elapsed
scna-fp16,exp,tree,on,8,32,7,1810.0,1433.0,1079.0,14.0,153.0,142.0,22.0,21.0,4.0,21.0,10.0,88.0,190.0,2135.0
scna-fp16,exp,tree,on,8,32,8,1804.0,1433.0,1078.0,14.0,146.0,144.0,22.0,21.0,4.0,20.0,9.0,83.0,191.0,2107.0
scna-fp16,exp,tree,on,8,32,9,1862.0,1453.0,1084.0,14.0,165.0,164.0,22.0,20.0,4.0,20.0,8.0,123.0,191.0,2117.0
scna-fp16,exp,tree,on,8,32,10,1869.0,1455.0,1082.0,14.0,165.0,168.0,22.0,20.0,4.0,21.0,8.0,126.0,190.0,2231.0
scna-fp16,exp,tree,on,8,32,11,1866.0,1447.0,1083.0,14.0,172.0,165.0,23.0,21.0,4.0,20.0,9.0,129.0,191.0,2117.0
scna-fp16,exp,tree,on,8,32,12,1861.0,1450.0,1082.0,14.0,165.0,165.0,22.0,21.0,4.0,20.0,9.0,123.0,191.0,2131.0
scna-fp16,exp,tree,on,8,32,13,1862.0,1445.0,1082.0,14.0,170.0,166.0,23.0,20.0,4.0,20.0,9.0,129.0,190.0,2130.0
scna-fp16,exp,tree,on,8,32,14,1861.0,1446.0,1083.0,14.0,169.0,166.0,22.0,20.0,4.0,20.0,8.0,127.0,191.0,2124.0
scna-fp16,exp,tree,on,8,32,15,1861.0,1445.0,1083.0,14.0,170.0,166.0,22.0,20.0,4.0,20.0,10.0,129.0,190.0,2120.0
scna-fp16,exp,tree,on,8,32,16,1866.0,1448.0,1082.0,15.0,170.0,166.0,22.0,21.0,4.0,20.0,8.0,128.0,191.0,2121.0
scna-fp16,exp,tree,on,8,32,17,1839.0,1433.0,1083.0,14.0,171.0,153.0,23.0,21.0,4.0,20.0,9.0,117.0,191.0,2097.0
scna-fp16,exp,tree,on,8,32,18,1803.0,1432.0,1077.0,14.0,148.0,141.0,22.0,21.0,4.0,21.0,9.0,82.0,190.0,2113.0
scna-fp16,exp,tree,on,8,32,19,1797.0,1431.0,1077.0,15.0,148.0,136.0,22.0,21.0,4.0,20.0,10.0,77.0,191.0,2148.0
scna-fp16,exp,tree,on,8,32,100,1697.0,1379.0,1074.0,15.0,132.0,102.0,23.0,21.0,4.0,21.0,9.0,26.0,191.0,1969.0
scna-fp16,exp,tree,on,8,32,101,1725.0,1378.0,1073.0,14.0,132.0,132.0,23.0,21.0,4.0,21.0,10.0,57.0,191.0,2045.0
scna-fp16,exp,tree,on,8,32,102,1848.0,1444.0,1085.0,14.0,165.0,158.0,22.0,21.0,4.0,20.0,10.0,118.0,190.0,2193.0
scna-fp16,exp,tree,on,8,32,103,1806.0,1434.0,1078.0,14.0,150.0,139.0,23.0,21.0,4.0,21.0,10.0,82.0,190.0,2135.0
scna-fp16,exp,tree,on,8,32,104,1804.0,1435.0,1078.0,14.0,146.0,142.0,22.0,21.0,4.0,20.0,9.0,81.0,191.0,2093.0
scna-fp16,exp,tree,on,8,32,105,1795.0,1428.0,1078.0,14.0,149.0,137.0,22.0,21.0,4.0,20.0,10.0,78.0,190.0,2147.0
scna-fp16,exp,tree,on,8,32,106,1806.0,1444.0,1077.0,14.0,149.0,132.0,22.0,21.0,4.0,20.0,9.0,74.0,191.0,2125.0
scna-fp16,exp,tree,on,8,32,107,1789.0,1428.0,1077.0,14.0,148.0,131.0,23.0,21.0,4.0,20.0,9.0,74.0,191.0,2117.0
scna-fp16,exp,tree,on,8,32,108,1807.0,1438.0,1078.0,14.0,149.0,138.0,22.0,21.0,4.0,21.0,9.0,79.0,190.0,2069.0
scna-fp16,exp,tree,on,8,32,109,1855.0,1445.0,1083.0,14.0,165.0,163.0,23.0,21.0,4.0,20.0,10.0,121.0,191.0,2126.0
scna-fp16,exp,tree,on,8,32,110,1857.0,1443.0,1082.0,14.0,168.0,164.0,23.0,21.0,4.0,20.0,9.0,124.0,190.0,2117.0
scna-fp16,exp,tree,on,8,32,111,1855.0,1443.0,1083.0,14.0,168.0,162.0,23.0,21.0,4.0,20.0,10.0,123.0,190.0,2117.0
scna-fp16,exp,tree,on,8,32,112,1856.0,1443.0,1083.0,14.0,167.0,163.0,23.0,21.0,4.0,21.0,10.0,123.0,190.0,2118.0
scna-fp16,exp,tree,on,8,32,113,1846.0,1441.0,1083.0,14.0,165.0,158.0,23.0,21.0,4.0,20.0,9.0,116.0,190.0,2151.0
scna-fp16,exp,tree,on,8,32,114,1857.0,1448.0,1083.0,14.0,167.0,160.0,23.0,21.0,4.0,20.0,9.0,119.0,191.0,2114.0
scna-fp16,exp,tree,on,8,32,115,1853.0,1442.0,1082.0,14.0,166.0,163.0,23.0,21.0,4.0,20.0,10.0,122.0,191.0,2128.0
scna-fp16,exp,tree,on,8,32,116,1855.0,1450.0,1083.0,14.0,163.0,161.0,22.0,21.0,4.0,20.0,9.0,116.0,191.0,2121.0
scna-fp16,exp,tree,on,8,32,117,1842.0,1440.0,1083.0,15.0,165.0,153.0,24.0,21.0,4.0,20.0,10.0,111.0,191.0,2125.0
scna-fp16,exp,tree,on,8,32,118,1852.0,1443.0,1083.0,15.0,165.0,161.0,23.0,21.0,4.0,20.0,9.0,118.0,191.0,2118.0
scna-fp16,exp,tree,on,8,32,119,1842.0,1444.0,1081.0,14.0,161.0,154.0,23.0,21.0,4.0,21.0,10.0,107.0,191.0,2160.0
