mode,wait_policy,wait_strategy,host_cpu_requested,host_cpu_actual,cpu_role,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_wall_us,host_thread_cpu_us,wait_wall_us,wait_thread_cpu_us,sleep_us,spin_us,poll_count,predicted_us,prediction_error_us,descriptor_prepare_us,dsp_mapping_us,dsp_validate_in_us,dsp_compute_us,dsp_validate_out_us,dsp_dispatch_total_us,output_hash,ret
baseline,spin,spin,0,0,low-capacity,16,4093,12,2,64,warmup,0,1008,859,1007,859,0,1007,290118,0,0,2,6,37,941,16,1000,5b58b96ae32c1768,0
baseline,spin,spin,0,0,low-capacity,16,4093,12,2,64,warmup,1,1004,855,1002,854,0,1002,285349,0,0,2,7,37,936,16,996,5b58b96ae32c1768,0
baseline,spin,spin,0,0,low-capacity,16,4093,12,2,64,warmup,2,1009,906,1008,904,0,1008,305192,0,0,2,6,36,942,16,1001,5b58b96ae32c1768,0
baseline,spin,spin,0,0,low-capacity,16,4093,12,2,64,warmup,3,1009,932,1007,931,0,1007,315103,0,0,2,7,37,941,17,1002,5b58b96ae32c1768,0
baseline,spin,spin,0,0,low-capacity,16,4093,12,2,64,warmup,4,1007,1006,1006,1005,0,1006,342787,0,0,2,7,37,939,16,999,5b58b96ae32c1768,0
baseline,spin,spin,0,0,low-capacity,16,4093,12,2,64,measure,0,1061,1013,1007,1008,0,1007,343655,0,0,2,6,37,942,16,1002,5b58b96ae32c1768,0
