mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,32,8,4096,12,2,128,warmup,0,1836,0
scna-fp16,32,8,4096,12,2,128,warmup,1,1674,0
scna-fp16,32,8,4096,12,2,128,warmup,2,1659,0
scna-fp16,32,8,4096,12,2,128,warmup,3,1660,0
scna-fp16,32,8,4096,12,2,128,warmup,4,1648,0
scna-fp16,32,8,4096,12,2,128,measure,0,1638,0
scna-fp16,32,8,4096,12,2,128,measure,1,1641,0
scna-fp16,32,8,4096,12,2,128,measure,2,1698,0
scna-fp16,32,8,4096,12,2,128,measure,3,1612,0
scna-fp16,32,8,4096,12,2,128,measure,4,1735,0
scna-fp16,32,8,4096,12,2,128,measure,5,1732,0
scna-fp16,32,8,4096,12,2,128,measure,6,1727,0
scna-fp16,32,8,4096,12,2,128,measure,7,1730,0
scna-fp16,32,8,4096,12,2,128,measure,8,1747,0
scna-fp16,32,8,4096,12,2,128,measure,9,1726,0
scna-fp16,32,8,4096,12,2,128,measure,10,1736,0
scna-fp16,32,8,4096,12,2,128,measure,11,1696,0
scna-fp16,32,8,4096,12,2,128,measure,12,1696,0
scna-fp16,32,8,4096,12,2,128,measure,13,1717,0
scna-fp16,32,8,4096,12,2,128,measure,14,1888,0
scna-fp16,32,8,4096,12,2,128,measure,15,1707,0
scna-fp16,32,8,4096,12,2,128,measure,16,1706,0
scna-fp16,32,8,4096,12,2,128,measure,17,1704,0
scna-fp16,32,8,4096,12,2,128,measure,18,1699,0
scna-fp16,32,8,4096,12,2,128,measure,19,1672,0
