mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,8,16,4096,12,2,128,warmup,0,1636,0
scna-fp16,8,16,4096,12,2,128,warmup,1,1650,0
scna-fp16,8,16,4096,12,2,128,warmup,2,1576,0
scna-fp16,8,16,4096,12,2,128,warmup,3,1639,0
scna-fp16,8,16,4096,12,2,128,warmup,4,1627,0
scna-fp16,8,16,4096,12,2,128,measure,0,1618,0
scna-fp16,8,16,4096,12,2,128,measure,1,1619,0
scna-fp16,8,16,4096,12,2,128,measure,2,1611,0
scna-fp16,8,16,4096,12,2,128,measure,3,1634,0
scna-fp16,8,16,4096,12,2,128,measure,4,1590,0
scna-fp16,8,16,4096,12,2,128,measure,5,1625,0
scna-fp16,8,16,4096,12,2,128,measure,6,1609,0
scna-fp16,8,16,4096,12,2,128,measure,7,1635,0
scna-fp16,8,16,4096,12,2,128,measure,8,1575,0
scna-fp16,8,16,4096,12,2,128,measure,9,1575,0
scna-fp16,8,16,4096,12,2,128,measure,10,1572,0
scna-fp16,8,16,4096,12,2,128,measure,11,1566,0
scna-fp16,8,16,4096,12,2,128,measure,12,1553,0
scna-fp16,8,16,4096,12,2,128,measure,13,1527,0
scna-fp16,8,16,4096,12,2,128,measure,14,1554,0
scna-fp16,8,16,4096,12,2,128,measure,15,1553,0
scna-fp16,8,16,4096,12,2,128,measure,16,1553,0
scna-fp16,8,16,4096,12,2,128,measure,17,1581,0
scna-fp16,8,16,4096,12,2,128,measure,18,1547,0
scna-fp16,8,16,4096,12,2,128,measure,19,1542,0
