mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,tree,16,16,4096,12,2,128,warmup,0,1988,0
scna-int8,exp,tree,16,16,4096,12,2,128,warmup,1,1875,0
scna-int8,exp,tree,16,16,4096,12,2,128,warmup,2,1892,0
scna-int8,exp,tree,16,16,4096,12,2,128,warmup,3,1872,0
scna-int8,exp,tree,16,16,4096,12,2,128,warmup,4,1867,0
scna-int8,exp,tree,16,16,4096,12,2,128,measure,0,1864,0
scna-int8,exp,tree,16,16,4096,12,2,128,measure,1,1751,0
scna-int8,exp,tree,16,16,4096,12,2,128,measure,2,1973,0
scna-int8,exp,tree,16,16,4096,12,2,128,measure,3,1993,0
scna-int8,exp,tree,16,16,4096,12,2,128,measure,4,2015,0
scna-int8,exp,tree,16,16,4096,12,2,128,measure,5,1993,0
scna-int8,exp,tree,16,16,4096,12,2,128,measure,6,2010,0
scna-int8,exp,tree,16,16,4096,12,2,128,measure,7,1981,0
scna-int8,exp,tree,16,16,4096,12,2,128,measure,8,1960,0
scna-int8,exp,tree,16,16,4096,12,2,128,measure,9,1936,0
scna-int8,exp,tree,16,16,4096,12,2,128,measure,10,2025,0
scna-int8,exp,tree,16,16,4096,12,2,128,measure,11,1985,0
scna-int8,exp,tree,16,16,4096,12,2,128,measure,12,2014,0
scna-int8,exp,tree,16,16,4096,12,2,128,measure,13,1984,0
scna-int8,exp,tree,16,16,4096,12,2,128,measure,14,2027,0
scna-int8,exp,tree,16,16,4096,12,2,128,measure,15,1989,0
scna-int8,exp,tree,16,16,4096,12,2,128,measure,16,1953,0
scna-int8,exp,tree,16,16,4096,12,2,128,measure,17,2009,0
scna-int8,exp,tree,16,16,4096,12,2,128,measure,18,2006,0
scna-int8,exp,tree,16,16,4096,12,2,128,measure,19,2022,0
