mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,tree,16,4,4096,12,2,128,warmup,0,1103,0
scna-fp16,exp,tree,16,4,4096,12,2,128,warmup,1,1201,0
scna-fp16,exp,tree,16,4,4096,12,2,128,warmup,2,1277,0
scna-fp16,exp,tree,16,4,4096,12,2,128,warmup,3,1201,0
scna-fp16,exp,tree,16,4,4096,12,2,128,warmup,4,1195,0
scna-fp16,exp,tree,16,4,4096,12,2,128,measure,0,1191,0
scna-fp16,exp,tree,16,4,4096,12,2,128,measure,1,1213,0
scna-fp16,exp,tree,16,4,4096,12,2,128,measure,2,1193,0
scna-fp16,exp,tree,16,4,4096,12,2,128,measure,3,1190,0
scna-fp16,exp,tree,16,4,4096,12,2,128,measure,4,1075,0
scna-fp16,exp,tree,16,4,4096,12,2,128,measure,5,1190,0
scna-fp16,exp,tree,16,4,4096,12,2,128,measure,6,1248,0
scna-fp16,exp,tree,16,4,4096,12,2,128,measure,7,1240,0
scna-fp16,exp,tree,16,4,4096,12,2,128,measure,8,1228,0
scna-fp16,exp,tree,16,4,4096,12,2,128,measure,9,1235,0
scna-fp16,exp,tree,16,4,4096,12,2,128,measure,10,1200,0
scna-fp16,exp,tree,16,4,4096,12,2,128,measure,11,1244,0
scna-fp16,exp,tree,16,4,4096,12,2,128,measure,12,1187,0
scna-fp16,exp,tree,16,4,4096,12,2,128,measure,13,1214,0
scna-fp16,exp,tree,16,4,4096,12,2,128,measure,14,1187,0
scna-fp16,exp,tree,16,4,4096,12,2,128,measure,15,1194,0
scna-fp16,exp,tree,16,4,4096,12,2,128,measure,16,1211,0
scna-fp16,exp,tree,16,4,4096,12,2,128,measure,17,1182,0
scna-fp16,exp,tree,16,4,4096,12,2,128,measure,18,1252,0
scna-fp16,exp,tree,16,4,4096,12,2,128,measure,19,1186,0
