mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,32,32,4096,12,2,128,warmup,0,3659,0
scna-int8,32,32,4096,12,2,128,warmup,1,3645,0
scna-int8,32,32,4096,12,2,128,warmup,2,3684,0
scna-int8,32,32,4096,12,2,128,warmup,3,3683,0
scna-int8,32,32,4096,12,2,128,warmup,4,3693,0
scna-int8,32,32,4096,12,2,128,measure,0,3735,0
scna-int8,32,32,4096,12,2,128,measure,1,3819,0
scna-int8,32,32,4096,12,2,128,measure,2,3723,0
scna-int8,32,32,4096,12,2,128,measure,3,3810,0
scna-int8,32,32,4096,12,2,128,measure,4,3731,0
scna-int8,32,32,4096,12,2,128,measure,5,3715,0
scna-int8,32,32,4096,12,2,128,measure,6,3797,0
scna-int8,32,32,4096,12,2,128,measure,7,3794,0
scna-int8,32,32,4096,12,2,128,measure,8,3723,0
scna-int8,32,32,4096,12,2,128,measure,9,3784,0
scna-int8,32,32,4096,12,2,128,measure,10,3744,0
scna-int8,32,32,4096,12,2,128,measure,11,3601,0
scna-int8,32,32,4096,12,2,128,measure,12,3658,0
scna-int8,32,32,4096,12,2,128,measure,13,3807,0
scna-int8,32,32,4096,12,2,128,measure,14,3778,0
scna-int8,32,32,4096,12,2,128,measure,15,3808,0
scna-int8,32,32,4096,12,2,128,measure,16,3735,0
scna-int8,32,32,4096,12,2,128,measure,17,3723,0
scna-int8,32,32,4096,12,2,128,measure,18,3772,0
scna-int8,32,32,4096,12,2,128,measure,19,3702,0
