mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,8,16,4096,12,2,128,warmup,0,1651,0
scna-fp16,8,16,4096,12,2,128,warmup,1,1655,0
scna-fp16,8,16,4096,12,2,128,warmup,2,1666,0
scna-fp16,8,16,4096,12,2,128,warmup,3,1662,0
scna-fp16,8,16,4096,12,2,128,warmup,4,1671,0
scna-fp16,8,16,4096,12,2,128,measure,0,1658,0
scna-fp16,8,16,4096,12,2,128,measure,1,1662,0
scna-fp16,8,16,4096,12,2,128,measure,2,1644,0
scna-fp16,8,16,4096,12,2,128,measure,3,1656,0
scna-fp16,8,16,4096,12,2,128,measure,4,1750,0
scna-fp16,8,16,4096,12,2,128,measure,5,1835,0
scna-fp16,8,16,4096,12,2,128,measure,6,1877,0
scna-fp16,8,16,4096,12,2,128,measure,7,1871,0
scna-fp16,8,16,4096,12,2,128,measure,8,1856,0
scna-fp16,8,16,4096,12,2,128,measure,9,1868,0
scna-fp16,8,16,4096,12,2,128,measure,10,1874,0
scna-fp16,8,16,4096,12,2,128,measure,11,1818,0
scna-fp16,8,16,4096,12,2,128,measure,12,1951,0
scna-fp16,8,16,4096,12,2,128,measure,13,1891,0
scna-fp16,8,16,4096,12,2,128,measure,14,1836,0
scna-fp16,8,16,4096,12,2,128,measure,15,1961,0
scna-fp16,8,16,4096,12,2,128,measure,16,1889,0
scna-fp16,8,16,4096,12,2,128,measure,17,1824,0
scna-fp16,8,16,4096,12,2,128,measure,18,1821,0
scna-fp16,8,16,4096,12,2,128,measure,19,1781,0
