mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,32,8,4096,12,2,128,warmup,0,1645,0
scna-fp16,32,8,4096,12,2,128,warmup,1,1693,0
scna-fp16,32,8,4096,12,2,128,warmup,2,1595,0
scna-fp16,32,8,4096,12,2,128,warmup,3,1734,0
scna-fp16,32,8,4096,12,2,128,warmup,4,1711,0
scna-fp16,32,8,4096,12,2,128,measure,0,1719,0
scna-fp16,32,8,4096,12,2,128,measure,1,1863,0
scna-fp16,32,8,4096,12,2,128,measure,2,1737,0
scna-fp16,32,8,4096,12,2,128,measure,3,1817,0
scna-fp16,32,8,4096,12,2,128,measure,4,1863,0
scna-fp16,32,8,4096,12,2,128,measure,5,1769,0
scna-fp16,32,8,4096,12,2,128,measure,6,1674,0
scna-fp16,32,8,4096,12,2,128,measure,7,1645,0
scna-fp16,32,8,4096,12,2,128,measure,8,1672,0
scna-fp16,32,8,4096,12,2,128,measure,9,1648,0
scna-fp16,32,8,4096,12,2,128,measure,10,1660,0
scna-fp16,32,8,4096,12,2,128,measure,11,1687,0
scna-fp16,32,8,4096,12,2,128,measure,12,1717,0
scna-fp16,32,8,4096,12,2,128,measure,13,1761,0
scna-fp16,32,8,4096,12,2,128,measure,14,1779,0
scna-fp16,32,8,4096,12,2,128,measure,15,1675,0
scna-fp16,32,8,4096,12,2,128,measure,16,1782,0
scna-fp16,32,8,4096,12,2,128,measure,17,1689,0
scna-fp16,32,8,4096,12,2,128,measure,18,1671,0
scna-fp16,32,8,4096,12,2,128,measure,19,1676,0
