mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,16,8,4096,12,2,128,warmup,0,1395,0
scna-int8,16,8,4096,12,2,128,warmup,1,1465,0
scna-int8,16,8,4096,12,2,128,warmup,2,1523,0
scna-int8,16,8,4096,12,2,128,warmup,3,1505,0
scna-int8,16,8,4096,12,2,128,warmup,4,1540,0
scna-int8,16,8,4096,12,2,128,measure,0,1533,0
scna-int8,16,8,4096,12,2,128,measure,1,1505,0
scna-int8,16,8,4096,12,2,128,measure,2,1521,0
scna-int8,16,8,4096,12,2,128,measure,3,1535,0
scna-int8,16,8,4096,12,2,128,measure,4,1506,0
scna-int8,16,8,4096,12,2,128,measure,5,1527,0
scna-int8,16,8,4096,12,2,128,measure,6,1405,0
scna-int8,16,8,4096,12,2,128,measure,7,1431,0
scna-int8,16,8,4096,12,2,128,measure,8,1410,0
scna-int8,16,8,4096,12,2,128,measure,9,1390,0
scna-int8,16,8,4096,12,2,128,measure,10,1423,0
scna-int8,16,8,4096,12,2,128,measure,11,1403,0
scna-int8,16,8,4096,12,2,128,measure,12,1348,0
scna-int8,16,8,4096,12,2,128,measure,13,1349,0
scna-int8,16,8,4096,12,2,128,measure,14,1459,0
scna-int8,16,8,4096,12,2,128,measure,15,1471,0
scna-int8,16,8,4096,12,2,128,measure,16,1411,0
scna-int8,16,8,4096,12,2,128,measure,17,1333,0
scna-int8,16,8,4096,12,2,128,measure,18,1346,0
scna-int8,16,8,4096,12,2,128,measure,19,1334,0
