mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,32,8,4096,12,2,128,warmup,0,1677,0
scna-int8,32,8,4096,12,2,128,warmup,1,1666,0
scna-int8,32,8,4096,12,2,128,warmup,2,1666,0
scna-int8,32,8,4096,12,2,128,warmup,3,1673,0
scna-int8,32,8,4096,12,2,128,warmup,4,1652,0
scna-int8,32,8,4096,12,2,128,measure,0,1673,0
scna-int8,32,8,4096,12,2,128,measure,1,1659,0
scna-int8,32,8,4096,12,2,128,measure,2,1683,0
scna-int8,32,8,4096,12,2,128,measure,3,1896,0
scna-int8,32,8,4096,12,2,128,measure,4,1856,0
scna-int8,32,8,4096,12,2,128,measure,5,1857,0
scna-int8,32,8,4096,12,2,128,measure,6,1868,0
scna-int8,32,8,4096,12,2,128,measure,7,1855,0
scna-int8,32,8,4096,12,2,128,measure,8,1857,0
scna-int8,32,8,4096,12,2,128,measure,9,1785,0
scna-int8,32,8,4096,12,2,128,measure,10,1750,0
scna-int8,32,8,4096,12,2,128,measure,11,1800,0
scna-int8,32,8,4096,12,2,128,measure,12,1778,0
scna-int8,32,8,4096,12,2,128,measure,13,1749,0
scna-int8,32,8,4096,12,2,128,measure,14,1727,0
scna-int8,32,8,4096,12,2,128,measure,15,1762,0
scna-int8,32,8,4096,12,2,128,measure,16,1814,0
scna-int8,32,8,4096,12,2,128,measure,17,1755,0
scna-int8,32,8,4096,12,2,128,measure,18,1799,0
scna-int8,32,8,4096,12,2,128,measure,19,1918,0
