mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,16,32,4096,12,2,128,warmup,0,3098,0
scna-int8,16,32,4096,12,2,128,warmup,1,2995,0
scna-int8,16,32,4096,12,2,128,warmup,2,2967,0
scna-int8,16,32,4096,12,2,128,warmup,3,2963,0
scna-int8,16,32,4096,12,2,128,warmup,4,3030,0
scna-int8,16,32,4096,12,2,128,measure,0,3155,0
scna-int8,16,32,4096,12,2,128,measure,1,3208,0
scna-int8,16,32,4096,12,2,128,measure,2,3169,0
scna-int8,16,32,4096,12,2,128,measure,3,3162,0
scna-int8,16,32,4096,12,2,128,measure,4,3184,0
scna-int8,16,32,4096,12,2,128,measure,5,3215,0
scna-int8,16,32,4096,12,2,128,measure,6,3117,0
scna-int8,16,32,4096,12,2,128,measure,7,3127,0
scna-int8,16,32,4096,12,2,128,measure,8,3122,0
scna-int8,16,32,4096,12,2,128,measure,9,3104,0
scna-int8,16,32,4096,12,2,128,measure,10,3090,0
scna-int8,16,32,4096,12,2,128,measure,11,3157,0
scna-int8,16,32,4096,12,2,128,measure,12,3243,0
scna-int8,16,32,4096,12,2,128,measure,13,3131,0
scna-int8,16,32,4096,12,2,128,measure,14,3301,0
scna-int8,16,32,4096,12,2,128,measure,15,3255,0
scna-int8,16,32,4096,12,2,128,measure,16,3207,0
scna-int8,16,32,4096,12,2,128,measure,17,3264,0
scna-int8,16,32,4096,12,2,128,measure,18,3255,0
scna-int8,16,32,4096,12,2,128,measure,19,3228,0
