mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,8,4,4096,12,2,128,warmup,0,1131,0
scna-int8,8,4,4096,12,2,128,warmup,1,920,0
scna-int8,8,4,4096,12,2,128,warmup,2,1232,0
scna-int8,8,4,4096,12,2,128,warmup,3,1180,0
scna-int8,8,4,4096,12,2,128,warmup,4,1240,0
scna-int8,8,4,4096,12,2,128,measure,0,1208,0
scna-int8,8,4,4096,12,2,128,measure,1,1203,0
scna-int8,8,4,4096,12,2,128,measure,2,1228,0
scna-int8,8,4,4096,12,2,128,measure,3,1202,0
scna-int8,8,4,4096,12,2,128,measure,4,1176,0
scna-int8,8,4,4096,12,2,128,measure,5,1203,0
scna-int8,8,4,4096,12,2,128,measure,6,1200,0
scna-int8,8,4,4096,12,2,128,measure,7,1224,0
scna-int8,8,4,4096,12,2,128,measure,8,1216,0
scna-int8,8,4,4096,12,2,128,measure,9,1162,0
scna-int8,8,4,4096,12,2,128,measure,10,1225,0
scna-int8,8,4,4096,12,2,128,measure,11,1239,0
scna-int8,8,4,4096,12,2,128,measure,12,1295,0
scna-int8,8,4,4096,12,2,128,measure,13,1252,0
scna-int8,8,4,4096,12,2,128,measure,14,1324,0
scna-int8,8,4,4096,12,2,128,measure,15,1230,0
scna-int8,8,4,4096,12,2,128,measure,16,1276,0
scna-int8,8,4,4096,12,2,128,measure,17,1427,0
scna-int8,8,4,4096,12,2,128,measure,18,1253,0
scna-int8,8,4,4096,12,2,128,measure,19,1250,0
