mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,8,32,4096,12,2,128,warmup,0,2575,0
scna-fp16,8,32,4096,12,2,128,warmup,1,2624,0
scna-fp16,8,32,4096,12,2,128,warmup,2,2620,0
scna-fp16,8,32,4096,12,2,128,warmup,3,2617,0
scna-fp16,8,32,4096,12,2,128,warmup,4,2624,0
scna-fp16,8,32,4096,12,2,128,measure,0,2658,0
scna-fp16,8,32,4096,12,2,128,measure,1,2775,0
scna-fp16,8,32,4096,12,2,128,measure,2,2759,0
scna-fp16,8,32,4096,12,2,128,measure,3,2831,0
scna-fp16,8,32,4096,12,2,128,measure,4,2787,0
scna-fp16,8,32,4096,12,2,128,measure,5,2766,0
scna-fp16,8,32,4096,12,2,128,measure,6,2711,0
scna-fp16,8,32,4096,12,2,128,measure,7,2684,0
scna-fp16,8,32,4096,12,2,128,measure,8,2800,0
scna-fp16,8,32,4096,12,2,128,measure,9,2755,0
scna-fp16,8,32,4096,12,2,128,measure,10,2814,0
scna-fp16,8,32,4096,12,2,128,measure,11,2800,0
scna-fp16,8,32,4096,12,2,128,measure,12,2807,0
scna-fp16,8,32,4096,12,2,128,measure,13,2771,0
scna-fp16,8,32,4096,12,2,128,measure,14,2712,0
scna-fp16,8,32,4096,12,2,128,measure,15,2729,0
scna-fp16,8,32,4096,12,2,128,measure,16,2778,0
scna-fp16,8,32,4096,12,2,128,measure,17,2800,0
scna-fp16,8,32,4096,12,2,128,measure,18,2782,0
scna-fp16,8,32,4096,12,2,128,measure,19,2705,0
