mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,8,8,4096,12,2,128,warmup,0,1301,0
scna-fp16,8,8,4096,12,2,128,warmup,1,1402,0
scna-fp16,8,8,4096,12,2,128,warmup,2,1396,0
scna-fp16,8,8,4096,12,2,128,warmup,3,1399,0
scna-fp16,8,8,4096,12,2,128,warmup,4,1395,0
scna-fp16,8,8,4096,12,2,128,measure,0,1397,0
scna-fp16,8,8,4096,12,2,128,measure,1,1389,0
scna-fp16,8,8,4096,12,2,128,measure,2,1396,0
scna-fp16,8,8,4096,12,2,128,measure,3,1396,0
scna-fp16,8,8,4096,12,2,128,measure,4,1393,0
scna-fp16,8,8,4096,12,2,128,measure,5,1382,0
scna-fp16,8,8,4096,12,2,128,measure,6,1290,0
scna-fp16,8,8,4096,12,2,128,measure,7,1365,0
scna-fp16,8,8,4096,12,2,128,measure,8,1328,0
scna-fp16,8,8,4096,12,2,128,measure,9,1269,0
scna-fp16,8,8,4096,12,2,128,measure,10,1342,0
scna-fp16,8,8,4096,12,2,128,measure,11,1262,0
scna-fp16,8,8,4096,12,2,128,measure,12,1325,0
scna-fp16,8,8,4096,12,2,128,measure,13,1395,0
scna-fp16,8,8,4096,12,2,128,measure,14,1399,0
scna-fp16,8,8,4096,12,2,128,measure,15,1321,0
scna-fp16,8,8,4096,12,2,128,measure,16,1355,0
scna-fp16,8,8,4096,12,2,128,measure,17,1246,0
scna-fp16,8,8,4096,12,2,128,measure,18,1490,0
scna-fp16,8,8,4096,12,2,128,measure,19,1412,0
