mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,16,16,4096,12,2,128,warmup,0,2120,0
scna-fp16,16,16,4096,12,2,128,warmup,1,2055,0
scna-fp16,16,16,4096,12,2,128,warmup,2,2044,0
scna-fp16,16,16,4096,12,2,128,warmup,3,2020,0
scna-fp16,16,16,4096,12,2,128,warmup,4,2034,0
scna-fp16,16,16,4096,12,2,128,measure,0,2009,0
scna-fp16,16,16,4096,12,2,128,measure,1,2106,0
scna-fp16,16,16,4096,12,2,128,measure,2,2133,0
scna-fp16,16,16,4096,12,2,128,measure,3,2108,0
scna-fp16,16,16,4096,12,2,128,measure,4,2117,0
scna-fp16,16,16,4096,12,2,128,measure,5,2126,0
scna-fp16,16,16,4096,12,2,128,measure,6,1989,0
scna-fp16,16,16,4096,12,2,128,measure,7,2058,0
scna-fp16,16,16,4096,12,2,128,measure,8,1930,0
scna-fp16,16,16,4096,12,2,128,measure,9,1909,0
scna-fp16,16,16,4096,12,2,128,measure,10,1961,0
scna-fp16,16,16,4096,12,2,128,measure,11,1894,0
scna-fp16,16,16,4096,12,2,128,measure,12,2069,0
scna-fp16,16,16,4096,12,2,128,measure,13,2236,0
scna-fp16,16,16,4096,12,2,128,measure,14,2153,0
scna-fp16,16,16,4096,12,2,128,measure,15,2196,0
scna-fp16,16,16,4096,12,2,128,measure,16,2177,0
scna-fp16,16,16,4096,12,2,128,measure,17,2154,0
scna-fp16,16,16,4096,12,2,128,measure,18,2243,0
scna-fp16,16,16,4096,12,2,128,measure,19,2219,0
