mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,8,32,4096,12,2,128,warmup,0,2539,0
scna-fp16,8,32,4096,12,2,128,warmup,1,2614,0
scna-fp16,8,32,4096,12,2,128,warmup,2,2553,0
scna-fp16,8,32,4096,12,2,128,warmup,3,2661,0
scna-fp16,8,32,4096,12,2,128,warmup,4,2625,0
scna-fp16,8,32,4096,12,2,128,measure,0,2697,0
scna-fp16,8,32,4096,12,2,128,measure,1,2605,0
scna-fp16,8,32,4096,12,2,128,measure,2,2724,0
scna-fp16,8,32,4096,12,2,128,measure,3,2765,0
scna-fp16,8,32,4096,12,2,128,measure,4,2867,0
scna-fp16,8,32,4096,12,2,128,measure,5,2766,0
scna-fp16,8,32,4096,12,2,128,measure,6,2848,0
scna-fp16,8,32,4096,12,2,128,measure,7,2867,0
scna-fp16,8,32,4096,12,2,128,measure,8,2931,0
scna-fp16,8,32,4096,12,2,128,measure,9,2858,0
scna-fp16,8,32,4096,12,2,128,measure,10,2754,0
scna-fp16,8,32,4096,12,2,128,measure,11,2856,0
scna-fp16,8,32,4096,12,2,128,measure,12,2834,0
scna-fp16,8,32,4096,12,2,128,measure,13,2753,0
scna-fp16,8,32,4096,12,2,128,measure,14,2867,0
scna-fp16,8,32,4096,12,2,128,measure,15,2742,0
scna-fp16,8,32,4096,12,2,128,measure,16,2781,0
scna-fp16,8,32,4096,12,2,128,measure,17,2761,0
scna-fp16,8,32,4096,12,2,128,measure,18,2764,0
scna-fp16,8,32,4096,12,2,128,measure,19,2831,0
