mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,16,32,4096,12,2,128,warmup,0,3101,0
scna-fp16,16,32,4096,12,2,128,warmup,1,3048,0
scna-fp16,16,32,4096,12,2,128,warmup,2,3109,0
scna-fp16,16,32,4096,12,2,128,warmup,3,3062,0
scna-fp16,16,32,4096,12,2,128,warmup,4,3114,0
scna-fp16,16,32,4096,12,2,128,measure,0,3081,0
scna-fp16,16,32,4096,12,2,128,measure,1,3089,0
scna-fp16,16,32,4096,12,2,128,measure,2,3303,0
scna-fp16,16,32,4096,12,2,128,measure,3,3259,0
scna-fp16,16,32,4096,12,2,128,measure,4,3263,0
scna-fp16,16,32,4096,12,2,128,measure,5,3316,0
scna-fp16,16,32,4096,12,2,128,measure,6,3250,0
scna-fp16,16,32,4096,12,2,128,measure,7,3188,0
scna-fp16,16,32,4096,12,2,128,measure,8,3268,0
scna-fp16,16,32,4096,12,2,128,measure,9,3229,0
scna-fp16,16,32,4096,12,2,128,measure,10,3185,0
scna-fp16,16,32,4096,12,2,128,measure,11,3182,0
scna-fp16,16,32,4096,12,2,128,measure,12,3175,0
scna-fp16,16,32,4096,12,2,128,measure,13,3228,0
scna-fp16,16,32,4096,12,2,128,measure,14,3166,0
scna-fp16,16,32,4096,12,2,128,measure,15,3249,0
scna-fp16,16,32,4096,12,2,128,measure,16,3298,0
scna-fp16,16,32,4096,12,2,128,measure,17,3207,0
scna-fp16,16,32,4096,12,2,128,measure,18,3216,0
scna-fp16,16,32,4096,12,2,128,measure,19,3179,0
