mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,8,16,4096,12,2,128,warmup,0,1631,0
scna-fp16,8,16,4096,12,2,128,warmup,1,1866,0
scna-fp16,8,16,4096,12,2,128,warmup,2,1874,0
scna-fp16,8,16,4096,12,2,128,warmup,3,1728,0
scna-fp16,8,16,4096,12,2,128,warmup,4,1864,0
scna-fp16,8,16,4096,12,2,128,measure,0,1858,0
scna-fp16,8,16,4096,12,2,128,measure,1,1869,0
scna-fp16,8,16,4096,12,2,128,measure,2,1859,0
scna-fp16,8,16,4096,12,2,128,measure,3,1871,0
scna-fp16,8,16,4096,12,2,128,measure,4,1742,0
scna-fp16,8,16,4096,12,2,128,measure,5,1862,0
scna-fp16,8,16,4096,12,2,128,measure,6,1869,0
scna-fp16,8,16,4096,12,2,128,measure,7,1895,0
scna-fp16,8,16,4096,12,2,128,measure,8,1897,0
scna-fp16,8,16,4096,12,2,128,measure,9,1956,0
scna-fp16,8,16,4096,12,2,128,measure,10,2015,0
scna-fp16,8,16,4096,12,2,128,measure,11,1988,0
scna-fp16,8,16,4096,12,2,128,measure,12,2004,0
scna-fp16,8,16,4096,12,2,128,measure,13,2003,0
scna-fp16,8,16,4096,12,2,128,measure,14,1938,0
scna-fp16,8,16,4096,12,2,128,measure,15,2004,0
scna-fp16,8,16,4096,12,2,128,measure,16,1897,0
scna-fp16,8,16,4096,12,2,128,measure,17,1893,0
scna-fp16,8,16,4096,12,2,128,measure,18,1905,0
scna-fp16,8,16,4096,12,2,128,measure,19,1881,0
