mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,32,16,4096,12,2,128,warmup,0,2693,0
scna-fp16,32,16,4096,12,2,128,warmup,1,2625,0
scna-fp16,32,16,4096,12,2,128,warmup,2,2563,0
scna-fp16,32,16,4096,12,2,128,warmup,3,2609,0
scna-fp16,32,16,4096,12,2,128,warmup,4,2559,0
scna-fp16,32,16,4096,12,2,128,measure,0,2604,0
scna-fp16,32,16,4096,12,2,128,measure,1,2614,0
scna-fp16,32,16,4096,12,2,128,measure,2,2598,0
scna-fp16,32,16,4096,12,2,128,measure,3,2595,0
scna-fp16,32,16,4096,12,2,128,measure,4,2606,0
scna-fp16,32,16,4096,12,2,128,measure,5,2756,0
scna-fp16,32,16,4096,12,2,128,measure,6,2774,0
scna-fp16,32,16,4096,12,2,128,measure,7,2825,0
scna-fp16,32,16,4096,12,2,128,measure,8,2761,0
scna-fp16,32,16,4096,12,2,128,measure,9,2782,0
scna-fp16,32,16,4096,12,2,128,measure,10,2815,0
scna-fp16,32,16,4096,12,2,128,measure,11,2683,0
scna-fp16,32,16,4096,12,2,128,measure,12,2695,0
scna-fp16,32,16,4096,12,2,128,measure,13,2764,0
scna-fp16,32,16,4096,12,2,128,measure,14,2712,0
scna-fp16,32,16,4096,12,2,128,measure,15,2773,0
scna-fp16,32,16,4096,12,2,128,measure,16,2791,0
scna-fp16,32,16,4096,12,2,128,measure,17,2744,0
scna-fp16,32,16,4096,12,2,128,measure,18,2704,0
scna-fp16,32,16,4096,12,2,128,measure,19,2755,0
