mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,32,4,4096,12,2,128,warmup,0,1203,0
scna-int8,32,4,4096,12,2,128,warmup,1,1199,0
scna-int8,32,4,4096,12,2,128,warmup,2,1139,0
scna-int8,32,4,4096,12,2,128,warmup,3,1113,0
scna-int8,32,4,4096,12,2,128,warmup,4,1153,0
scna-int8,32,4,4096,12,2,128,measure,0,1204,0
scna-int8,32,4,4096,12,2,128,measure,1,1207,0
scna-int8,32,4,4096,12,2,128,measure,2,1205,0
scna-int8,32,4,4096,12,2,128,measure,3,1203,0
scna-int8,32,4,4096,12,2,128,measure,4,1202,0
scna-int8,32,4,4096,12,2,128,measure,5,1206,0
scna-int8,32,4,4096,12,2,128,measure,6,1321,0
scna-int8,32,4,4096,12,2,128,measure,7,1317,0
scna-int8,32,4,4096,12,2,128,measure,8,1308,0
scna-int8,32,4,4096,12,2,128,measure,9,1310,0
scna-int8,32,4,4096,12,2,128,measure,10,1289,0
scna-int8,32,4,4096,12,2,128,measure,11,1322,0
scna-int8,32,4,4096,12,2,128,measure,12,1312,0
scna-int8,32,4,4096,12,2,128,measure,13,1291,0
scna-int8,32,4,4096,12,2,128,measure,14,1323,0
scna-int8,32,4,4096,12,2,128,measure,15,1316,0
scna-int8,32,4,4096,12,2,128,measure,16,1311,0
scna-int8,32,4,4096,12,2,128,measure,17,1284,0
scna-int8,32,4,4096,12,2,128,measure,18,1358,0
scna-int8,32,4,4096,12,2,128,measure,19,1362,0
