mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,32,8,4096,12,2,128,warmup,0,1714,0
scna-fp16,32,8,4096,12,2,128,warmup,1,2084,0
scna-fp16,32,8,4096,12,2,128,warmup,2,1710,0
scna-fp16,32,8,4096,12,2,128,warmup,3,1751,0
scna-fp16,32,8,4096,12,2,128,warmup,4,1730,0
scna-fp16,32,8,4096,12,2,128,measure,0,1742,0
scna-fp16,32,8,4096,12,2,128,measure,1,1774,0
scna-fp16,32,8,4096,12,2,128,measure,2,1728,0
scna-fp16,32,8,4096,12,2,128,measure,3,1758,0
scna-fp16,32,8,4096,12,2,128,measure,4,1764,0
scna-fp16,32,8,4096,12,2,128,measure,5,1759,0
scna-fp16,32,8,4096,12,2,128,measure,6,1761,0
scna-fp16,32,8,4096,12,2,128,measure,7,1792,0
scna-fp16,32,8,4096,12,2,128,measure,8,1728,0
scna-fp16,32,8,4096,12,2,128,measure,9,1742,0
scna-fp16,32,8,4096,12,2,128,measure,10,1773,0
scna-fp16,32,8,4096,12,2,128,measure,11,1741,0
scna-fp16,32,8,4096,12,2,128,measure,12,1815,0
scna-fp16,32,8,4096,12,2,128,measure,13,1893,0
scna-fp16,32,8,4096,12,2,128,measure,14,1812,0
scna-fp16,32,8,4096,12,2,128,measure,15,1824,0
scna-fp16,32,8,4096,12,2,128,measure,16,1816,0
scna-fp16,32,8,4096,12,2,128,measure,17,1805,0
scna-fp16,32,8,4096,12,2,128,measure,18,1831,0
scna-fp16,32,8,4096,12,2,128,measure,19,1851,0
