mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,8,4,4096,12,2,128,warmup,0,1018,0
scna-fp16,8,4,4096,12,2,128,warmup,1,1095,0
scna-fp16,8,4,4096,12,2,128,warmup,2,1085,0
scna-fp16,8,4,4096,12,2,128,warmup,3,1097,0
scna-fp16,8,4,4096,12,2,128,warmup,4,1008,0
scna-fp16,8,4,4096,12,2,128,measure,0,1115,0
scna-fp16,8,4,4096,12,2,128,measure,1,1031,0
scna-fp16,8,4,4096,12,2,128,measure,2,1102,0
scna-fp16,8,4,4096,12,2,128,measure,3,1107,0
scna-fp16,8,4,4096,12,2,128,measure,4,1118,0
scna-fp16,8,4,4096,12,2,128,measure,5,1101,0
scna-fp16,8,4,4096,12,2,128,measure,6,1097,0
scna-fp16,8,4,4096,12,2,128,measure,7,1069,0
scna-fp16,8,4,4096,12,2,128,measure,8,1199,0
scna-fp16,8,4,4096,12,2,128,measure,9,1143,0
scna-fp16,8,4,4096,12,2,128,measure,10,1205,0
scna-fp16,8,4,4096,12,2,128,measure,11,1175,0
scna-fp16,8,4,4096,12,2,128,measure,12,1183,0
scna-fp16,8,4,4096,12,2,128,measure,13,1236,0
scna-fp16,8,4,4096,12,2,128,measure,14,1310,0
scna-fp16,8,4,4096,12,2,128,measure,15,1183,0
scna-fp16,8,4,4096,12,2,128,measure,16,1229,0
scna-fp16,8,4,4096,12,2,128,measure,17,1248,0
scna-fp16,8,4,4096,12,2,128,measure,18,1132,0
scna-fp16,8,4,4096,12,2,128,measure,19,1208,0
