mode,wait_policy,wait_strategy,host_cpu_requested,host_cpu_actual,cpu_role,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_wall_us,host_thread_cpu_us,wait_wall_us,wait_thread_cpu_us,sleep_us,spin_us,poll_count,predicted_us,prediction_error_us,descriptor_prepare_us,dsp_mapping_us,dsp_validate_in_us,dsp_compute_us,dsp_validate_out_us,dsp_dispatch_total_us,output_hash,ret
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,warmup,0,1224,1222,1219,1220,0,1219,129673,0,0,1,8,69,1124,9,1211,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,warmup,1,1225,1224,1221,1220,0,1221,129790,0,0,1,9,69,1124,9,1211,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,warmup,2,1311,982,1074,960,0,1074,74406,0,0,1,10,69,970,9,1058,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,warmup,3,1289,1225,1282,1221,0,1282,95757,0,0,1,10,70,1184,10,1274,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,warmup,4,1299,1202,1292,1198,0,1292,93325,0,0,1,10,70,1194,9,1283,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,0,1453,1308,1288,1288,0,1288,101804,0,0,1,10,70,1190,10,1280,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,1,1291,1194,1284,1190,0,1284,92757,0,0,1,9,69,1188,9,1276,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,2,1286,1203,1278,1198,0,1278,93727,0,0,1,8,70,1182,9,1269,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,3,1283,1267,1276,1262,0,1276,99589,0,0,1,8,70,1180,9,1267,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,4,1287,1284,1281,1281,0,1281,101252,0,0,1,10,70,1182,10,1272,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,5,1098,1059,1097,1057,0,1097,359297,0,0,1,9,70,1000,9,1088,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,6,1098,1065,1096,1063,0,1096,361447,0,0,1,9,70,1000,9,1088,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,7,1097,1062,1095,1061,0,1095,360577,0,0,1,9,69,1000,9,1087,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,8,1095,1062,1093,1060,0,1093,360379,0,0,1,8,70,998,9,1085,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,9,1095,1062,1093,1060,0,1093,360391,0,0,1,8,69,998,9,1084,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,10,1095,1061,1093,1060,0,1093,360378,0,0,1,8,69,998,9,1084,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,11,1096,1061,1094,1061,0,1094,360479,0,0,1,7,70,999,9,1085,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,12,1096,1096,1095,1094,0,1095,373263,0,0,1,8,69,999,9,1086,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,13,1149,1101,1096,1095,0,1096,373571,0,0,1,8,70,1000,9,1087,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,14,1095,1082,1093,1082,0,1093,368174,0,0,1,8,69,998,9,1085,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,15,1093,1093,1092,1092,0,1092,372384,0,0,1,8,70,996,9,1083,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,16,1098,1097,1097,1097,0,1097,373846,0,0,1,9,70,1000,8,1087,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,17,1092,1074,1091,1072,0,1091,365176,0,0,1,8,69,995,9,1082,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,18,1090,1082,1088,1081,0,1088,368358,0,0,1,7,69,993,9,1079,541717b1f7dc7b1c,0
baseline,spin,spin,0,0,low-capacity,8,4096,12,2,128,measure,19,1097,1062,1096,1062,0,1096,360874,0,0,1,8,70,1000,9,1087,541717b1f7dc7b1c,0
