mode,wait_policy,wait_strategy,host_cpu_requested,host_cpu_actual,cpu_role,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_wall_us,host_thread_cpu_us,wait_wall_us,wait_thread_cpu_us,sleep_us,spin_us,poll_count,predicted_us,prediction_error_us,descriptor_prepare_us,dsp_mapping_us,dsp_validate_in_us,dsp_compute_us,dsp_validate_out_us,dsp_dispatch_total_us,output_hash,ret
baseline,predictive,predictive-sleep-spin,-1,1,unpinned,32,4096,12,2,128,warmup,0,2170,20,2158,13,2153,5,1,2042,116,1,8,76,1923,33,2040,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,1,unpinned,32,4096,12,2,128,warmup,1,2150,126,2143,121,2032,111,8374,2042,101,1,8,75,2017,33,2133,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,1,unpinned,32,4096,12,2,128,warmup,2,2170,19,2159,13,2155,4,1,2042,117,1,8,75,1970,33,2086,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,1,unpinned,32,4096,12,2,128,warmup,3,2174,21,2163,13,2158,5,1,2042,121,1,8,75,2015,33,2132,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,1,unpinned,32,4096,12,2,128,warmup,4,2170,22,2159,15,2155,4,1,2042,117,1,9,75,1987,33,2104,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,1,unpinned,32,4096,12,2,128,measure,0,2191,172,2183,167,2029,154,11791,2042,141,1,8,76,2056,34,2174,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,1,unpinned,32,4096,12,2,128,measure,1,2132,103,2125,98,2035,90,6878,2042,83,1,7,75,2000,33,2116,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,1,unpinned,32,4096,12,2,128,measure,2,2167,145,2159,141,2028,131,10131,2042,117,1,8,75,2035,33,2151,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,1,unpinned,32,4096,12,2,128,measure,3,2148,131,2140,126,2023,117,9050,2042,98,1,8,75,2016,33,2132,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,1,unpinned,32,4096,12,2,128,measure,4,2134,118,2127,113,2022,105,8045,2042,85,1,8,75,2002,33,2118,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,1,unpinned,32,4096,12,2,128,measure,5,2106,89,2100,86,2023,77,5839,2042,58,1,8,76,1974,33,2091,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,1,unpinned,32,4096,12,2,128,measure,6,2098,82,2090,78,2021,69,5294,2042,48,1,9,75,1965,33,2082,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,5,unpinned,32,4096,12,2,128,measure,7,2016,16,2013,14,2010,3,1100,2042,-29,1,8,75,1889,33,2005,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,5,unpinned,32,4096,12,2,128,measure,8,2006,4,2004,3,2003,1,1,2042,-38,1,8,75,1878,33,1994,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,5,unpinned,32,4096,12,2,128,measure,9,2005,2,2004,1,2003,1,1,2042,-38,1,8,75,1876,33,1992,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,0,unpinned,32,4096,12,2,128,measure,10,2012,12,2010,10,2009,1,1,2042,-32,1,8,75,1880,33,1996,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,0,unpinned,32,4096,12,2,128,measure,11,2019,15,2016,15,2002,14,4433,2042,-26,1,8,75,1891,33,2007,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,0,unpinned,32,4096,12,2,128,measure,12,2015,13,2013,11,2003,10,3366,2042,-29,1,9,75,1888,34,2006,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,0,unpinned,32,4096,12,2,128,measure,13,2038,33,2036,32,2006,30,7215,2042,-6,1,9,75,1910,33,2027,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,0,unpinned,32,4096,12,2,128,measure,14,2049,44,2047,42,2005,42,10241,2042,5,1,9,75,1921,33,2038,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,0,unpinned,32,4096,12,2,128,measure,15,2042,36,2040,36,2006,34,8477,2042,-2,1,8,75,1913,33,2030,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,0,unpinned,32,4096,12,2,128,measure,16,2058,55,2056,53,2004,52,12933,2042,14,1,8,75,1929,33,2046,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,0,unpinned,32,4096,12,2,128,measure,17,2048,44,2047,43,2004,43,10543,2042,5,1,9,75,1921,33,2038,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,0,unpinned,32,4096,12,2,128,measure,18,2060,55,2057,54,2004,53,13313,2042,15,1,9,75,1929,34,2048,23e201cc6e23589a,0
baseline,predictive,predictive-sleep-spin,-1,0,unpinned,32,4096,12,2,128,measure,19,2060,53,2058,51,2007,51,11015,2042,16,1,9,75,1931,33,2049,23e201cc6e23589a,0
