mode,wait_policy,wait_strategy,host_cpu_requested,host_cpu_actual,cpu_role,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_wall_us,host_thread_cpu_us,wait_wall_us,wait_thread_cpu_us,sleep_us,spin_us,poll_count,predicted_us,prediction_error_us,descriptor_prepare_us,dsp_mapping_us,dsp_validate_in_us,dsp_compute_us,dsp_validate_out_us,dsp_dispatch_total_us,output_hash,ret
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,warmup,0,2072,1987,2069,1985,0,2069,382901,0,0,1,8,75,1943,33,2060,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,warmup,1,2199,2080,2069,2068,0,2069,400680,0,0,1,9,75,1941,34,2059,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,warmup,2,2114,2071,2110,2069,0,2110,281358,0,0,1,8,75,1983,33,2100,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,warmup,3,2115,2072,2111,2070,0,2111,281535,0,0,1,8,75,1984,33,2101,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,warmup,4,2106,2027,2103,2025,0,2103,274508,0,0,1,10,75,1975,33,2093,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,0,2117,2066,2114,2063,0,2114,280254,0,0,1,9,76,1985,34,2104,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,1,2063,1943,2060,1941,0,2060,385456,0,0,1,9,75,1932,33,2050,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,2,2066,2022,2062,2020,0,2062,390145,0,0,1,9,75,1935,33,2053,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,3,2074,2032,2072,2030,0,2072,392120,0,0,1,9,76,1943,34,2062,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,4,2070,2001,2067,1999,0,2067,385471,0,0,1,9,76,1940,33,2058,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,5,2063,2020,2060,2018,0,2060,389890,0,0,1,9,76,1933,33,2051,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,6,2065,2021,2063,2019,0,2063,390065,0,0,1,9,75,1935,34,2053,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,7,2046,1986,2044,1984,0,2044,501761,0,0,1,9,75,1916,33,2034,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,8,2045,1999,2044,1998,0,2044,505475,0,0,1,9,75,1916,33,2034,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,9,2050,2010,2048,2009,0,2048,508524,0,0,1,9,75,1921,33,2038,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,10,2043,1985,2041,1983,0,2041,501452,0,0,1,9,75,1914,33,2032,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,11,2048,2004,2046,2002,0,2046,506627,0,0,1,9,76,1918,33,2036,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,12,2026,1991,2024,1991,0,2024,677855,0,0,1,8,75,1897,33,2014,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,13,2030,1979,2030,1977,0,2030,672763,0,0,1,9,76,1902,33,2020,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,14,2034,1998,2032,1997,0,2032,679799,0,0,1,8,76,1905,33,2022,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,15,2034,1998,2032,1998,0,2032,680250,0,0,1,9,76,1905,33,2023,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,16,2040,1856,2039,1856,0,2039,620794,0,0,1,8,75,1912,34,2030,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,17,2033,2000,2032,1999,0,2032,680523,0,0,1,9,75,1905,33,2023,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,18,2032,1998,2030,1998,0,2030,680108,0,0,1,8,75,1902,34,2020,23e201cc6e23589a,0
baseline,spin,spin,0,0,low-capacity,32,4096,12,2,128,measure,19,2031,1981,2030,1980,0,2030,673443,0,0,1,9,75,1904,33,2021,23e201cc6e23589a,0
