mode,wait_policy,wait_strategy,host_cpu_requested,host_cpu_actual,cpu_role,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_wall_us,host_thread_cpu_us,wait_wall_us,wait_thread_cpu_us,sleep_us,spin_us,poll_count,predicted_us,prediction_error_us,descriptor_prepare_us,dsp_mapping_us,dsp_validate_in_us,dsp_compute_us,dsp_validate_out_us,dsp_dispatch_total_us,output_hash,ret
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,warmup,0,1255,59,1252,56,1250,2,11,0,0,0,8,70,1129,9,1216,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,warmup,1,1287,67,1283,65,1278,5,11,0,0,0,8,69,1154,9,1241,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,warmup,2,1372,122,1365,119,1360,5,10,0,0,0,8,71,1173,9,1261,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,warmup,3,1437,128,1431,124,1423,8,11,0,0,0,8,70,1209,9,1297,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,warmup,4,1393,138,1385,133,1383,2,9,0,0,0,8,70,1206,9,1293,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,0,1352,117,1346,113,1340,6,10,0,0,0,8,70,1203,9,1290,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,1,1406,141,1399,136,1394,5,9,0,0,0,9,70,1199,9,1287,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,2,1393,112,1386,108,1383,3,10,0,0,0,8,69,1209,9,1296,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,3,1352,127,1345,123,1342,3,8,0,0,0,8,70,1196,9,1283,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,4,1379,106,1373,102,1369,4,10,0,0,0,8,70,1201,9,1289,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,5,1370,122,1364,119,1358,6,9,0,0,0,8,70,1177,9,1264,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,6,1349,91,1345,87,1341,4,11,0,0,0,8,70,1143,9,1230,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,7,1335,79,1330,76,1326,4,11,0,0,0,7,70,1154,9,1241,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,8,1262,89,1257,86,1255,2,10,0,0,0,8,69,1145,9,1232,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,9,1361,86,1357,84,1352,5,11,0,0,0,8,70,1157,9,1245,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,10,1274,88,1269,84,1263,6,10,0,0,0,8,70,1157,9,1244,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,11,1299,40,1295,38,1292,3,11,0,0,0,8,69,1099,9,1186,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,12,1198,40,1195,38,1190,5,11,0,0,0,7,70,1082,9,1169,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,13,1241,48,1211,47,1209,2,11,0,0,0,7,69,1087,9,1173,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,14,1307,45,1304,44,1303,1,12,0,0,0,8,70,1119,9,1206,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,15,1236,60,1231,57,1228,3,10,0,0,0,8,70,1072,9,1160,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,16,1316,99,1311,96,1307,4,10,0,0,0,8,69,1106,9,1193,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,17,1241,76,1236,73,1230,6,10,0,0,0,8,70,1132,9,1219,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,18,1257,76,1253,74,1249,4,10,0,0,0,8,69,1126,9,1213,541717b1f7dc7b1c,0
baseline,legacy,legacy-usleep50,0,0,low-capacity,8,4096,12,2,128,measure,19,1282,76,1278,73,1275,3,10,0,0,0,8,69,1119,9,1206,541717b1f7dc7b1c,0
