mode,wait_policy,wait_strategy,host_cpu_requested,host_cpu_actual,cpu_role,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_wall_us,host_thread_cpu_us,wait_wall_us,wait_thread_cpu_us,sleep_us,spin_us,poll_count,predicted_us,prediction_error_us,descriptor_prepare_us,dsp_mapping_us,dsp_validate_in_us,dsp_compute_us,dsp_validate_out_us,dsp_dispatch_total_us,output_hash,ret
baseline,spin,spin,-1,0,unpinned,4,4096,12,2,128,warmup,0,1057,1056,1053,1053,0,1053,111881,0,0,0,9,68,962,5,1045,c50c94b789741948,0
baseline,spin,spin,-1,0,unpinned,4,4096,12,2,128,warmup,1,1056,1037,1051,1034,0,1051,109514,0,0,0,9,69,959,5,1042,c50c94b789741948,0
baseline,spin,spin,-1,0,unpinned,4,4096,12,2,128,warmup,2,1188,1065,1049,1049,0,1049,111463,0,0,0,8,68,957,6,1040,c50c94b789741948,0
baseline,spin,spin,-1,1,unpinned,4,4096,12,2,128,warmup,3,1052,944,1045,940,0,1045,98279,0,0,0,9,68,954,5,1037,c50c94b789741948,0
baseline,spin,spin,-1,1,unpinned,4,4096,12,2,128,warmup,4,1051,968,1046,965,0,1046,101548,0,0,0,8,69,955,5,1038,c50c94b789741948,0
baseline,spin,spin,-1,1,unpinned,4,4096,12,2,128,measure,0,1052,1005,1047,1002,0,1047,105862,0,0,0,8,69,955,5,1038,c50c94b789741948,0
baseline,spin,spin,-1,1,unpinned,4,4096,12,2,128,measure,1,1090,1015,1084,1012,0,1084,91266,0,0,0,9,69,991,5,1075,c50c94b789741948,0
baseline,spin,spin,-1,1,unpinned,4,4096,12,2,128,measure,2,1122,1101,1116,1097,0,1116,86451,0,0,0,9,69,1023,6,1107,c50c94b789741948,0
baseline,spin,spin,-1,1,unpinned,4,4096,12,2,128,measure,3,1308,1142,1121,1121,0,1121,88585,0,0,0,9,69,1028,6,1113,c50c94b789741948,0
baseline,spin,spin,-1,1,unpinned,4,4096,12,2,128,measure,4,1152,1056,1145,1054,0,1145,82004,0,0,0,8,69,1024,6,1108,c50c94b789741948,0
baseline,spin,spin,-1,1,unpinned,4,4096,12,2,128,measure,5,1124,976,1116,972,0,1116,74753,0,0,0,9,68,1024,5,1107,c50c94b789741948,0
baseline,spin,spin,-1,1,unpinned,4,4096,12,2,128,measure,6,1122,1120,1116,1116,0,1116,88186,0,0,0,9,69,1023,5,1107,c50c94b789741948,0
baseline,spin,spin,-1,1,unpinned,4,4096,12,2,128,measure,7,1294,1120,1117,1100,0,1117,86647,0,0,0,9,69,1024,6,1109,c50c94b789741948,0
baseline,spin,spin,-1,1,unpinned,4,4096,12,2,128,measure,8,1123,1056,1116,1052,0,1116,82316,0,0,0,9,68,1023,6,1107,c50c94b789741948,0
baseline,spin,spin,-1,1,unpinned,4,4096,12,2,128,measure,9,1145,1001,1138,999,0,1138,77375,0,0,0,9,68,1023,5,1106,c50c94b789741948,0
baseline,spin,spin,-1,1,unpinned,4,4096,12,2,128,measure,10,1116,1114,1111,1111,0,1111,87787,0,0,0,8,69,1018,6,1102,c50c94b789741948,0
baseline,spin,spin,-1,1,unpinned,4,4096,12,2,128,measure,11,1310,1124,1110,1109,0,1110,87703,0,0,0,9,68,1018,6,1102,c50c94b789741948,0
baseline,spin,spin,-1,1,unpinned,4,4096,12,2,128,measure,12,1042,973,1037,970,0,1037,102065,0,0,0,9,68,944,6,1028,c50c94b789741948,0
baseline,spin,spin,-1,1,unpinned,4,4096,12,2,128,measure,13,1039,990,1035,986,0,1035,104019,0,0,0,8,69,942,6,1026,c50c94b789741948,0
baseline,spin,spin,-1,1,unpinned,4,4096,12,2,128,measure,14,1037,1037,1033,1034,0,1033,109860,0,0,0,9,68,942,5,1025,c50c94b789741948,0
baseline,spin,spin,-1,1,unpinned,4,4096,12,2,128,measure,15,1038,869,1034,866,0,1034,88670,0,0,0,9,68,942,5,1025,c50c94b789741948,0
baseline,spin,spin,-1,1,unpinned,4,4096,12,2,128,measure,16,1036,995,1030,992,0,1030,104816,0,0,0,8,69,940,6,1023,c50c94b789741948,0
baseline,spin,spin,-1,0,unpinned,4,4096,12,2,128,measure,17,1037,1036,1033,1032,0,1033,109746,0,0,0,9,69,941,5,1024,c50c94b789741948,0
baseline,spin,spin,-1,0,unpinned,4,4096,12,2,128,measure,18,1033,1013,1029,1010,0,1029,106965,0,0,0,8,69,937,6,1021,c50c94b789741948,0
baseline,spin,spin,-1,0,unpinned,4,4096,12,2,128,measure,19,1168,1048,1033,1032,0,1033,109721,0,0,0,8,68,942,5,1024,c50c94b789741948,0
