mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,16,32,4096,12,2,128,warmup,0,2842,0
scna-int8,16,32,4096,12,2,128,warmup,1,2939,0
scna-int8,16,32,4096,12,2,128,warmup,2,2910,0
scna-int8,16,32,4096,12,2,128,warmup,3,2871,0
scna-int8,16,32,4096,12,2,128,warmup,4,2848,0
scna-int8,16,32,4096,12,2,128,measure,0,3070,0
scna-int8,16,32,4096,12,2,128,measure,1,3116,0
scna-int8,16,32,4096,12,2,128,measure,2,3053,0
scna-int8,16,32,4096,12,2,128,measure,3,3183,0
scna-int8,16,32,4096,12,2,128,measure,4,3072,0
scna-int8,16,32,4096,12,2,128,measure,5,3047,0
scna-int8,16,32,4096,12,2,128,measure,6,3082,0
scna-int8,16,32,4096,12,2,128,measure,7,3124,0
scna-int8,16,32,4096,12,2,128,measure,8,2994,0
scna-int8,16,32,4096,12,2,128,measure,9,3094,0
scna-int8,16,32,4096,12,2,128,measure,10,3037,0
scna-int8,16,32,4096,12,2,128,measure,11,2902,0
scna-int8,16,32,4096,12,2,128,measure,12,2895,0
scna-int8,16,32,4096,12,2,128,measure,13,2901,0
scna-int8,16,32,4096,12,2,128,measure,14,2897,0
scna-int8,16,32,4096,12,2,128,measure,15,2969,0
scna-int8,16,32,4096,12,2,128,measure,16,2970,0
scna-int8,16,32,4096,12,2,128,measure,17,2973,0
scna-int8,16,32,4096,12,2,128,measure,18,2983,0
scna-int8,16,32,4096,12,2,128,measure,19,2973,0
