mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
baseline,0,32,4096,12,2,128,warmup,0,2089,0
baseline,0,32,4096,12,2,128,warmup,1,2185,0
baseline,0,32,4096,12,2,128,warmup,2,2188,0
baseline,0,32,4096,12,2,128,warmup,3,2204,0
baseline,0,32,4096,12,2,128,warmup,4,2137,0
baseline,0,32,4096,12,2,128,measure,0,2162,0
baseline,0,32,4096,12,2,128,measure,1,2362,0
baseline,0,32,4096,12,2,128,measure,2,2254,0
baseline,0,32,4096,12,2,128,measure,3,2291,0
baseline,0,32,4096,12,2,128,measure,4,2342,0
baseline,0,32,4096,12,2,128,measure,5,2183,0
baseline,0,32,4096,12,2,128,measure,6,2150,0
baseline,0,32,4096,12,2,128,measure,7,2186,0
baseline,0,32,4096,12,2,128,measure,8,2161,0
baseline,0,32,4096,12,2,128,measure,9,2254,0
baseline,0,32,4096,12,2,128,measure,10,2269,0
baseline,0,32,4096,12,2,128,measure,11,2240,0
baseline,0,32,4096,12,2,128,measure,12,2261,0
baseline,0,32,4096,12,2,128,measure,13,2189,0
baseline,0,32,4096,12,2,128,measure,14,2258,0
baseline,0,32,4096,12,2,128,measure,15,2246,0
baseline,0,32,4096,12,2,128,measure,16,2250,0
baseline,0,32,4096,12,2,128,measure,17,2240,0
baseline,0,32,4096,12,2,128,measure,18,2167,0
baseline,0,32,4096,12,2,128,measure,19,2169,0
