mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,16,16,4096,12,2,128,warmup,0,1862,0
scna-int8,16,16,4096,12,2,128,warmup,1,1817,0
scna-int8,16,16,4096,12,2,128,warmup,2,1867,0
scna-int8,16,16,4096,12,2,128,warmup,3,1861,0
scna-int8,16,16,4096,12,2,128,warmup,4,1860,0
scna-int8,16,16,4096,12,2,128,measure,0,1860,0
scna-int8,16,16,4096,12,2,128,measure,1,1861,0
scna-int8,16,16,4096,12,2,128,measure,2,2076,0
scna-int8,16,16,4096,12,2,128,measure,3,2123,0
scna-int8,16,16,4096,12,2,128,measure,4,1991,0
scna-int8,16,16,4096,12,2,128,measure,5,2119,0
scna-int8,16,16,4096,12,2,128,measure,6,2111,0
scna-int8,16,16,4096,12,2,128,measure,7,2132,0
scna-int8,16,16,4096,12,2,128,measure,8,2009,0
scna-int8,16,16,4096,12,2,128,measure,9,1995,0
scna-int8,16,16,4096,12,2,128,measure,10,2029,0
scna-int8,16,16,4096,12,2,128,measure,11,1994,0
scna-int8,16,16,4096,12,2,128,measure,12,2014,0
scna-int8,16,16,4096,12,2,128,measure,13,1996,0
scna-int8,16,16,4096,12,2,128,measure,14,2001,0
scna-int8,16,16,4096,12,2,128,measure,15,2019,0
scna-int8,16,16,4096,12,2,128,measure,16,1995,0
scna-int8,16,16,4096,12,2,128,measure,17,2120,0
scna-int8,16,16,4096,12,2,128,measure,18,2007,0
scna-int8,16,16,4096,12,2,128,measure,19,2102,0
