mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,32,16,4096,12,2,128,warmup,0,2200,0
scna-int8,32,16,4096,12,2,128,warmup,1,2272,0
scna-int8,32,16,4096,12,2,128,warmup,2,2383,0
scna-int8,32,16,4096,12,2,128,warmup,3,2383,0
scna-int8,32,16,4096,12,2,128,warmup,4,2307,0
scna-int8,32,16,4096,12,2,128,measure,0,2382,0
scna-int8,32,16,4096,12,2,128,measure,1,2379,0
scna-int8,32,16,4096,12,2,128,measure,2,2431,0
scna-int8,32,16,4096,12,2,128,measure,3,2439,0
scna-int8,32,16,4096,12,2,128,measure,4,2389,0
scna-int8,32,16,4096,12,2,128,measure,5,2455,0
scna-int8,32,16,4096,12,2,128,measure,6,2531,0
scna-int8,32,16,4096,12,2,128,measure,7,2283,0
scna-int8,32,16,4096,12,2,128,measure,8,2220,0
scna-int8,32,16,4096,12,2,128,measure,9,2214,0
scna-int8,32,16,4096,12,2,128,measure,10,2193,0
scna-int8,32,16,4096,12,2,128,measure,11,2192,0
scna-int8,32,16,4096,12,2,128,measure,12,2189,0
scna-int8,32,16,4096,12,2,128,measure,13,2319,0
scna-int8,32,16,4096,12,2,128,measure,14,2394,0
scna-int8,32,16,4096,12,2,128,measure,15,2325,0
scna-int8,32,16,4096,12,2,128,measure,16,2260,0
scna-int8,32,16,4096,12,2,128,measure,17,2394,0
scna-int8,32,16,4096,12,2,128,measure,18,2248,0
scna-int8,32,16,4096,12,2,128,measure,19,2239,0
