mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,8,16,4096,12,2,128,warmup,0,1643,0
scna-int8,8,16,4096,12,2,128,warmup,1,1760,0
scna-int8,8,16,4096,12,2,128,warmup,2,1755,0
scna-int8,8,16,4096,12,2,128,warmup,3,1751,0
scna-int8,8,16,4096,12,2,128,warmup,4,1752,0
scna-int8,8,16,4096,12,2,128,measure,0,1750,0
scna-int8,8,16,4096,12,2,128,measure,1,1645,0
scna-int8,8,16,4096,12,2,128,measure,2,1750,0
scna-int8,8,16,4096,12,2,128,measure,3,1852,0
scna-int8,8,16,4096,12,2,128,measure,4,1894,0
scna-int8,8,16,4096,12,2,128,measure,5,1872,0
scna-int8,8,16,4096,12,2,128,measure,6,1900,0
scna-int8,8,16,4096,12,2,128,measure,7,1864,0
scna-int8,8,16,4096,12,2,128,measure,8,1857,0
scna-int8,8,16,4096,12,2,128,measure,9,1882,0
scna-int8,8,16,4096,12,2,128,measure,10,1828,0
scna-int8,8,16,4096,12,2,128,measure,11,1874,0
scna-int8,8,16,4096,12,2,128,measure,12,1889,0
scna-int8,8,16,4096,12,2,128,measure,13,1865,0
scna-int8,8,16,4096,12,2,128,measure,14,1860,0
scna-int8,8,16,4096,12,2,128,measure,15,1852,0
scna-int8,8,16,4096,12,2,128,measure,16,1848,0
scna-int8,8,16,4096,12,2,128,measure,17,1877,0
scna-int8,8,16,4096,12,2,128,measure,18,1852,0
scna-int8,8,16,4096,12,2,128,measure,19,1871,0
