mode,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,32,32,4096,12,2,128,warmup,0,4053,0
scna-fp16,32,32,4096,12,2,128,warmup,1,4171,0
scna-fp16,32,32,4096,12,2,128,warmup,2,4145,0
scna-fp16,32,32,4096,12,2,128,warmup,3,4196,0
scna-fp16,32,32,4096,12,2,128,warmup,4,4251,0
scna-fp16,32,32,4096,12,2,128,measure,0,4323,0
scna-fp16,32,32,4096,12,2,128,measure,1,4286,0
scna-fp16,32,32,4096,12,2,128,measure,2,4339,0
scna-fp16,32,32,4096,12,2,128,measure,3,4341,0
scna-fp16,32,32,4096,12,2,128,measure,4,4277,0
scna-fp16,32,32,4096,12,2,128,measure,5,4320,0
scna-fp16,32,32,4096,12,2,128,measure,6,4285,0
scna-fp16,32,32,4096,12,2,128,measure,7,4233,0
scna-fp16,32,32,4096,12,2,128,measure,8,4193,0
scna-fp16,32,32,4096,12,2,128,measure,9,4311,0
scna-fp16,32,32,4096,12,2,128,measure,10,4316,0
scna-fp16,32,32,4096,12,2,128,measure,11,4210,0
scna-fp16,32,32,4096,12,2,128,measure,12,4234,0
scna-fp16,32,32,4096,12,2,128,measure,13,4231,0
scna-fp16,32,32,4096,12,2,128,measure,14,4200,0
scna-fp16,32,32,4096,12,2,128,measure,15,4190,0
scna-fp16,32,32,4096,12,2,128,measure,16,4197,0
scna-fp16,32,32,4096,12,2,128,measure,17,4236,0
scna-fp16,32,32,4096,12,2,128,measure,18,4218,0
scna-fp16,32,32,4096,12,2,128,measure,19,4266,0
