mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,direct,16,8,4096,12,2,128,warmup,0,1558,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,warmup,1,1341,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,warmup,2,1433,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,warmup,3,1414,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,warmup,4,1412,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,measure,0,1428,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,measure,1,1434,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,measure,2,1434,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,measure,3,1428,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,measure,4,1428,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,measure,5,1430,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,measure,6,1358,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,measure,7,1364,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,measure,8,1404,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,measure,9,1397,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,measure,10,1394,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,measure,11,1394,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,measure,12,1392,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,measure,13,1457,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,measure,14,1360,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,measure,15,1484,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,measure,16,1403,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,measure,17,1411,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,measure,18,1445,0
scna-fp16,exp2,direct,16,8,4096,12,2,128,measure,19,1428,0
