mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,tree,32,8,4096,12,2,128,warmup,0,1440,0
scna-fp16,exp,tree,32,8,4096,12,2,128,warmup,1,1330,0
scna-fp16,exp,tree,32,8,4096,12,2,128,warmup,2,1277,0
scna-fp16,exp,tree,32,8,4096,12,2,128,warmup,3,1346,0
scna-fp16,exp,tree,32,8,4096,12,2,128,warmup,4,1408,0
scna-fp16,exp,tree,32,8,4096,12,2,128,measure,0,1339,0
scna-fp16,exp,tree,32,8,4096,12,2,128,measure,1,1324,0
scna-fp16,exp,tree,32,8,4096,12,2,128,measure,2,1321,0
scna-fp16,exp,tree,32,8,4096,12,2,128,measure,3,1327,0
scna-fp16,exp,tree,32,8,4096,12,2,128,measure,4,1345,0
scna-fp16,exp,tree,32,8,4096,12,2,128,measure,5,1341,0
scna-fp16,exp,tree,32,8,4096,12,2,128,measure,6,1340,0
scna-fp16,exp,tree,32,8,4096,12,2,128,measure,7,1404,0
scna-fp16,exp,tree,32,8,4096,12,2,128,measure,8,1416,0
scna-fp16,exp,tree,32,8,4096,12,2,128,measure,9,1483,0
scna-fp16,exp,tree,32,8,4096,12,2,128,measure,10,1453,0
scna-fp16,exp,tree,32,8,4096,12,2,128,measure,11,1411,0
scna-fp16,exp,tree,32,8,4096,12,2,128,measure,12,1411,0
scna-fp16,exp,tree,32,8,4096,12,2,128,measure,13,1446,0
scna-fp16,exp,tree,32,8,4096,12,2,128,measure,14,1495,0
scna-fp16,exp,tree,32,8,4096,12,2,128,measure,15,1474,0
scna-fp16,exp,tree,32,8,4096,12,2,128,measure,16,1366,0
scna-fp16,exp,tree,32,8,4096,12,2,128,measure,17,1492,0
scna-fp16,exp,tree,32,8,4096,12,2,128,measure,18,1526,0
scna-fp16,exp,tree,32,8,4096,12,2,128,measure,19,1387,0
