mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,tree,16,16,4096,12,2,128,warmup,0,1793,0
scna-int8,exp2,tree,16,16,4096,12,2,128,warmup,1,1880,0
scna-int8,exp2,tree,16,16,4096,12,2,128,warmup,2,1901,0
scna-int8,exp2,tree,16,16,4096,12,2,128,warmup,3,1873,0
scna-int8,exp2,tree,16,16,4096,12,2,128,warmup,4,1878,0
scna-int8,exp2,tree,16,16,4096,12,2,128,measure,0,1901,0
scna-int8,exp2,tree,16,16,4096,12,2,128,measure,1,1876,0
scna-int8,exp2,tree,16,16,4096,12,2,128,measure,2,1999,0
scna-int8,exp2,tree,16,16,4096,12,2,128,measure,3,2040,0
scna-int8,exp2,tree,16,16,4096,12,2,128,measure,4,1938,0
scna-int8,exp2,tree,16,16,4096,12,2,128,measure,5,2019,0
scna-int8,exp2,tree,16,16,4096,12,2,128,measure,6,2023,0
scna-int8,exp2,tree,16,16,4096,12,2,128,measure,7,2088,0
scna-int8,exp2,tree,16,16,4096,12,2,128,measure,8,1955,0
scna-int8,exp2,tree,16,16,4096,12,2,128,measure,9,2057,0
scna-int8,exp2,tree,16,16,4096,12,2,128,measure,10,2172,0
scna-int8,exp2,tree,16,16,4096,12,2,128,measure,11,2054,0
scna-int8,exp2,tree,16,16,4096,12,2,128,measure,12,2166,0
scna-int8,exp2,tree,16,16,4096,12,2,128,measure,13,2184,0
scna-int8,exp2,tree,16,16,4096,12,2,128,measure,14,2175,0
scna-int8,exp2,tree,16,16,4096,12,2,128,measure,15,2078,0
scna-int8,exp2,tree,16,16,4096,12,2,128,measure,16,2179,0
scna-int8,exp2,tree,16,16,4096,12,2,128,measure,17,2177,0
scna-int8,exp2,tree,16,16,4096,12,2,128,measure,18,2064,0
scna-int8,exp2,tree,16,16,4096,12,2,128,measure,19,2172,0
