mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,tree,8,32,4096,12,2,128,warmup,0,2676,0
scna-int8,exp2,tree,8,32,4096,12,2,128,warmup,1,2763,0
scna-int8,exp2,tree,8,32,4096,12,2,128,warmup,2,2781,0
scna-int8,exp2,tree,8,32,4096,12,2,128,warmup,3,2787,0
scna-int8,exp2,tree,8,32,4096,12,2,128,warmup,4,2779,0
scna-int8,exp2,tree,8,32,4096,12,2,128,measure,0,2779,0
scna-int8,exp2,tree,8,32,4096,12,2,128,measure,1,2783,0
scna-int8,exp2,tree,8,32,4096,12,2,128,measure,2,2985,0
scna-int8,exp2,tree,8,32,4096,12,2,128,measure,3,2959,0
scna-int8,exp2,tree,8,32,4096,12,2,128,measure,4,2966,0
scna-int8,exp2,tree,8,32,4096,12,2,128,measure,5,3042,0
scna-int8,exp2,tree,8,32,4096,12,2,128,measure,6,3046,0
scna-int8,exp2,tree,8,32,4096,12,2,128,measure,7,2971,0
scna-int8,exp2,tree,8,32,4096,12,2,128,measure,8,3020,0
scna-int8,exp2,tree,8,32,4096,12,2,128,measure,9,3002,0
scna-int8,exp2,tree,8,32,4096,12,2,128,measure,10,3024,0
scna-int8,exp2,tree,8,32,4096,12,2,128,measure,11,2920,0
scna-int8,exp2,tree,8,32,4096,12,2,128,measure,12,2893,0
scna-int8,exp2,tree,8,32,4096,12,2,128,measure,13,2902,0
scna-int8,exp2,tree,8,32,4096,12,2,128,measure,14,2939,0
scna-int8,exp2,tree,8,32,4096,12,2,128,measure,15,2984,0
scna-int8,exp2,tree,8,32,4096,12,2,128,measure,16,2959,0
scna-int8,exp2,tree,8,32,4096,12,2,128,measure,17,2976,0
scna-int8,exp2,tree,8,32,4096,12,2,128,measure,18,2887,0
scna-int8,exp2,tree,8,32,4096,12,2,128,measure,19,2877,0
