mode,function,kernel,width,lanes,iters,elapsed_us,pair_elapsed_us,rmse,max_abs_error,dense_samples,dense_rmse,dense_max_abs_error,pair_max_abs_diff,direct_tree_max_abs_diff,monotonic_violations,negative_count,nan_count,y_min,y_minus12,y_minus4,y_zero
scna-fp16,exp,direct,16,64,100000,7116,9489,0.000244954,0.00195909,4096,0.00432045,0.0858521,0,0.000732422,0,0,0,0,6.19888e-06,0.019165,1
