mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,direct,32,8,4096,12,2,128,warmup,0,1493,0
scna-int8,exp,direct,32,8,4096,12,2,128,warmup,1,1599,0
scna-int8,exp,direct,32,8,4096,12,2,128,warmup,2,1599,0
scna-int8,exp,direct,32,8,4096,12,2,128,warmup,3,1597,0
scna-int8,exp,direct,32,8,4096,12,2,128,warmup,4,1706,0
scna-int8,exp,direct,32,8,4096,12,2,128,measure,0,1594,0
scna-int8,exp,direct,32,8,4096,12,2,128,measure,1,1562,0
scna-int8,exp,direct,32,8,4096,12,2,128,measure,2,1607,0
scna-int8,exp,direct,32,8,4096,12,2,128,measure,3,1605,0
scna-int8,exp,direct,32,8,4096,12,2,128,measure,4,1600,0
scna-int8,exp,direct,32,8,4096,12,2,128,measure,5,1712,0
scna-int8,exp,direct,32,8,4096,12,2,128,measure,6,1699,0
scna-int8,exp,direct,32,8,4096,12,2,128,measure,7,1698,0
scna-int8,exp,direct,32,8,4096,12,2,128,measure,8,1698,0
scna-int8,exp,direct,32,8,4096,12,2,128,measure,9,1698,0
scna-int8,exp,direct,32,8,4096,12,2,128,measure,10,1542,0
scna-int8,exp,direct,32,8,4096,12,2,128,measure,11,1571,0
scna-int8,exp,direct,32,8,4096,12,2,128,measure,12,1578,0
scna-int8,exp,direct,32,8,4096,12,2,128,measure,13,1702,0
scna-int8,exp,direct,32,8,4096,12,2,128,measure,14,1560,0
scna-int8,exp,direct,32,8,4096,12,2,128,measure,15,1590,0
scna-int8,exp,direct,32,8,4096,12,2,128,measure,16,1628,0
scna-int8,exp,direct,32,8,4096,12,2,128,measure,17,1601,0
scna-int8,exp,direct,32,8,4096,12,2,128,measure,18,1604,0
scna-int8,exp,direct,32,8,4096,12,2,128,measure,19,1593,0
