mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,direct,8,16,4096,12,2,128,warmup,0,1749,0
scna-fp16,exp,direct,8,16,4096,12,2,128,warmup,1,1729,0
scna-fp16,exp,direct,8,16,4096,12,2,128,warmup,2,1748,0
scna-fp16,exp,direct,8,16,4096,12,2,128,warmup,3,1666,0
scna-fp16,exp,direct,8,16,4096,12,2,128,warmup,4,1748,0
scna-fp16,exp,direct,8,16,4096,12,2,128,measure,0,1642,0
scna-fp16,exp,direct,8,16,4096,12,2,128,measure,1,1752,0
scna-fp16,exp,direct,8,16,4096,12,2,128,measure,2,1812,0
scna-fp16,exp,direct,8,16,4096,12,2,128,measure,3,1728,0
scna-fp16,exp,direct,8,16,4096,12,2,128,measure,4,1766,0
scna-fp16,exp,direct,8,16,4096,12,2,128,measure,5,1741,0
scna-fp16,exp,direct,8,16,4096,12,2,128,measure,6,1725,0
scna-fp16,exp,direct,8,16,4096,12,2,128,measure,7,1770,0
scna-fp16,exp,direct,8,16,4096,12,2,128,measure,8,1723,0
scna-fp16,exp,direct,8,16,4096,12,2,128,measure,9,1767,0
scna-fp16,exp,direct,8,16,4096,12,2,128,measure,10,1788,0
scna-fp16,exp,direct,8,16,4096,12,2,128,measure,11,1684,0
scna-fp16,exp,direct,8,16,4096,12,2,128,measure,12,1744,0
scna-fp16,exp,direct,8,16,4096,12,2,128,measure,13,1775,0
scna-fp16,exp,direct,8,16,4096,12,2,128,measure,14,1761,0
scna-fp16,exp,direct,8,16,4096,12,2,128,measure,15,1725,0
scna-fp16,exp,direct,8,16,4096,12,2,128,measure,16,1817,0
scna-fp16,exp,direct,8,16,4096,12,2,128,measure,17,1717,0
scna-fp16,exp,direct,8,16,4096,12,2,128,measure,18,1735,0
scna-fp16,exp,direct,8,16,4096,12,2,128,measure,19,1765,0
