mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,direct,8,16,4096,12,2,128,warmup,0,1743,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,warmup,1,1634,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,warmup,2,1647,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,warmup,3,1641,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,warmup,4,1640,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,measure,0,1669,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,measure,1,1658,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,measure,2,1646,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,measure,3,1674,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,measure,4,1688,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,measure,5,1603,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,measure,6,1561,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,measure,7,1629,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,measure,8,1647,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,measure,9,1655,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,measure,10,1684,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,measure,11,1661,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,measure,12,1642,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,measure,13,1674,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,measure,14,1628,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,measure,15,1606,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,measure,16,1712,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,measure,17,1649,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,measure,18,1620,0
scna-fp16,exp2,direct,8,16,4096,12,2,128,measure,19,1610,0
