mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp,direct,16,32,4096,12,2,128,warmup,0,3251,0
scna-int8,exp,direct,16,32,4096,12,2,128,warmup,1,3129,0
scna-int8,exp,direct,16,32,4096,12,2,128,warmup,2,3137,0
scna-int8,exp,direct,16,32,4096,12,2,128,warmup,3,3002,0
scna-int8,exp,direct,16,32,4096,12,2,128,warmup,4,3105,0
scna-int8,exp,direct,16,32,4096,12,2,128,measure,0,3055,0
scna-int8,exp,direct,16,32,4096,12,2,128,measure,1,3174,0
scna-int8,exp,direct,16,32,4096,12,2,128,measure,2,3155,0
scna-int8,exp,direct,16,32,4096,12,2,128,measure,3,3154,0
scna-int8,exp,direct,16,32,4096,12,2,128,measure,4,3148,0
scna-int8,exp,direct,16,32,4096,12,2,128,measure,5,3155,0
scna-int8,exp,direct,16,32,4096,12,2,128,measure,6,2981,0
scna-int8,exp,direct,16,32,4096,12,2,128,measure,7,2982,0
scna-int8,exp,direct,16,32,4096,12,2,128,measure,8,2988,0
scna-int8,exp,direct,16,32,4096,12,2,128,measure,9,2963,0
scna-int8,exp,direct,16,32,4096,12,2,128,measure,10,2939,0
scna-int8,exp,direct,16,32,4096,12,2,128,measure,11,3055,0
scna-int8,exp,direct,16,32,4096,12,2,128,measure,12,2964,0
scna-int8,exp,direct,16,32,4096,12,2,128,measure,13,3036,0
scna-int8,exp,direct,16,32,4096,12,2,128,measure,14,2964,0
scna-int8,exp,direct,16,32,4096,12,2,128,measure,15,2910,0
scna-int8,exp,direct,16,32,4096,12,2,128,measure,16,3037,0
scna-int8,exp,direct,16,32,4096,12,2,128,measure,17,3021,0
scna-int8,exp,direct,16,32,4096,12,2,128,measure,18,3034,0
scna-int8,exp,direct,16,32,4096,12,2,128,measure,19,2962,0
