mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,tree,32,8,4096,12,2,128,warmup,0,1461,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,warmup,1,1329,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,warmup,2,1423,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,warmup,3,1325,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,warmup,4,1336,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,measure,0,1425,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,measure,1,1353,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,measure,2,1329,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,measure,3,1437,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,measure,4,1416,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,measure,5,1394,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,measure,6,1412,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,measure,7,1408,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,measure,8,1408,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,measure,9,1407,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,measure,10,1408,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,measure,11,1412,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,measure,12,1420,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,measure,13,1420,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,measure,14,1572,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,measure,15,1543,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,measure,16,1574,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,measure,17,1547,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,measure,18,1532,0
scna-fp16,exp2,tree,32,8,4096,12,2,128,measure,19,1588,0
