mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,tree,32,32,4096,12,2,128,warmup,0,3143,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,warmup,1,2943,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,warmup,2,2953,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,warmup,3,2980,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,warmup,4,3002,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,measure,0,3115,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,measure,1,3012,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,measure,2,3036,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,measure,3,3046,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,measure,4,3168,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,measure,5,3223,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,measure,6,3155,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,measure,7,3095,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,measure,8,3036,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,measure,9,2965,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,measure,10,2951,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,measure,11,3015,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,measure,12,2941,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,measure,13,2989,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,measure,14,2995,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,measure,15,3065,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,measure,16,3033,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,measure,17,3039,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,measure,18,3049,0
scna-fp16,exp2,tree,32,32,4096,12,2,128,measure,19,2983,0
