mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,tree,32,4,4096,12,2,128,warmup,0,1211,0
scna-int8,exp2,tree,32,4,4096,12,2,128,warmup,1,1098,0
scna-int8,exp2,tree,32,4,4096,12,2,128,warmup,2,1094,0
scna-int8,exp2,tree,32,4,4096,12,2,128,warmup,3,1113,0
scna-int8,exp2,tree,32,4,4096,12,2,128,warmup,4,1094,0
scna-int8,exp2,tree,32,4,4096,12,2,128,measure,0,1093,0
scna-int8,exp2,tree,32,4,4096,12,2,128,measure,1,1097,0
scna-int8,exp2,tree,32,4,4096,12,2,128,measure,2,1094,0
scna-int8,exp2,tree,32,4,4096,12,2,128,measure,3,1093,0
scna-int8,exp2,tree,32,4,4096,12,2,128,measure,4,1098,0
scna-int8,exp2,tree,32,4,4096,12,2,128,measure,5,1092,0
scna-int8,exp2,tree,32,4,4096,12,2,128,measure,6,1098,0
scna-int8,exp2,tree,32,4,4096,12,2,128,measure,7,1094,0
scna-int8,exp2,tree,32,4,4096,12,2,128,measure,8,1203,0
scna-int8,exp2,tree,32,4,4096,12,2,128,measure,9,1137,0
scna-int8,exp2,tree,32,4,4096,12,2,128,measure,10,1248,0
scna-int8,exp2,tree,32,4,4096,12,2,128,measure,11,1255,0
scna-int8,exp2,tree,32,4,4096,12,2,128,measure,12,1246,0
scna-int8,exp2,tree,32,4,4096,12,2,128,measure,13,1242,0
scna-int8,exp2,tree,32,4,4096,12,2,128,measure,14,1244,0
scna-int8,exp2,tree,32,4,4096,12,2,128,measure,15,1125,0
scna-int8,exp2,tree,32,4,4096,12,2,128,measure,16,1236,0
scna-int8,exp2,tree,32,4,4096,12,2,128,measure,17,1241,0
scna-int8,exp2,tree,32,4,4096,12,2,128,measure,18,1153,0
scna-int8,exp2,tree,32,4,4096,12,2,128,measure,19,1234,0
