mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,direct,8,4,4096,12,2,128,warmup,0,1210,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,warmup,1,1094,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,warmup,2,1084,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,warmup,3,1084,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,warmup,4,1082,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,measure,0,1085,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,measure,1,1099,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,measure,2,1093,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,measure,3,1096,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,measure,4,1097,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,measure,5,1091,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,measure,6,1086,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,measure,7,1116,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,measure,8,1113,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,measure,9,1074,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,measure,10,1186,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,measure,11,1149,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,measure,12,1138,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,measure,13,1133,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,measure,14,1131,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,measure,15,1125,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,measure,16,1130,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,measure,17,1140,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,measure,18,1127,0
scna-fp16,exp2,direct,8,4,4096,12,2,128,measure,19,1171,0
