mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,tree,32,4,4096,12,2,128,warmup,0,1134,0
scna-fp16,exp,tree,32,4,4096,12,2,128,warmup,1,989,0
scna-fp16,exp,tree,32,4,4096,12,2,128,warmup,2,1101,0
scna-fp16,exp,tree,32,4,4096,12,2,128,warmup,3,1105,0
scna-fp16,exp,tree,32,4,4096,12,2,128,warmup,4,1085,0
scna-fp16,exp,tree,32,4,4096,12,2,128,measure,0,1096,0
scna-fp16,exp,tree,32,4,4096,12,2,128,measure,1,1097,0
scna-fp16,exp,tree,32,4,4096,12,2,128,measure,2,1005,0
scna-fp16,exp,tree,32,4,4096,12,2,128,measure,3,1105,0
scna-fp16,exp,tree,32,4,4096,12,2,128,measure,4,1099,0
scna-fp16,exp,tree,32,4,4096,12,2,128,measure,5,1097,0
scna-fp16,exp,tree,32,4,4096,12,2,128,measure,6,1107,0
scna-fp16,exp,tree,32,4,4096,12,2,128,measure,7,1098,0
scna-fp16,exp,tree,32,4,4096,12,2,128,measure,8,1026,0
scna-fp16,exp,tree,32,4,4096,12,2,128,measure,9,1030,0
scna-fp16,exp,tree,32,4,4096,12,2,128,measure,10,1029,0
scna-fp16,exp,tree,32,4,4096,12,2,128,measure,11,1028,0
scna-fp16,exp,tree,32,4,4096,12,2,128,measure,12,1028,0
scna-fp16,exp,tree,32,4,4096,12,2,128,measure,13,1029,0
scna-fp16,exp,tree,32,4,4096,12,2,128,measure,14,1027,0
scna-fp16,exp,tree,32,4,4096,12,2,128,measure,15,1027,0
scna-fp16,exp,tree,32,4,4096,12,2,128,measure,16,1028,0
scna-fp16,exp,tree,32,4,4096,12,2,128,measure,17,1028,0
scna-fp16,exp,tree,32,4,4096,12,2,128,measure,18,1029,0
scna-fp16,exp,tree,32,4,4096,12,2,128,measure,19,1027,0
