mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,direct,32,32,4096,12,2,128,warmup,0,4194,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,warmup,1,4229,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,warmup,2,4305,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,warmup,3,4272,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,warmup,4,4296,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,measure,0,4298,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,measure,1,4295,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,measure,2,4340,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,measure,3,4376,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,measure,4,4342,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,measure,5,4414,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,measure,6,4334,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,measure,7,4358,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,measure,8,4312,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,measure,9,4424,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,measure,10,4338,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,measure,11,4337,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,measure,12,4335,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,measure,13,4307,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,measure,14,4380,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,measure,15,4212,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,measure,16,4251,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,measure,17,4329,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,measure,18,4319,0
scna-fp16,exp2,direct,32,32,4096,12,2,128,measure,19,4417,0
