mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,direct,16,16,4096,12,2,128,warmup,0,2077,0
scna-fp16,exp,direct,16,16,4096,12,2,128,warmup,1,1981,0
scna-fp16,exp,direct,16,16,4096,12,2,128,warmup,2,2005,0
scna-fp16,exp,direct,16,16,4096,12,2,128,warmup,3,1979,0
scna-fp16,exp,direct,16,16,4096,12,2,128,warmup,4,1967,0
scna-fp16,exp,direct,16,16,4096,12,2,128,measure,0,1992,0
scna-fp16,exp,direct,16,16,4096,12,2,128,measure,1,2026,0
scna-fp16,exp,direct,16,16,4096,12,2,128,measure,2,2108,0
scna-fp16,exp,direct,16,16,4096,12,2,128,measure,3,2030,0
scna-fp16,exp,direct,16,16,4096,12,2,128,measure,4,2136,0
scna-fp16,exp,direct,16,16,4096,12,2,128,measure,5,2143,0
scna-fp16,exp,direct,16,16,4096,12,2,128,measure,6,2025,0
scna-fp16,exp,direct,16,16,4096,12,2,128,measure,7,2037,0
scna-fp16,exp,direct,16,16,4096,12,2,128,measure,8,1986,0
scna-fp16,exp,direct,16,16,4096,12,2,128,measure,9,2094,0
scna-fp16,exp,direct,16,16,4096,12,2,128,measure,10,1976,0
scna-fp16,exp,direct,16,16,4096,12,2,128,measure,11,2038,0
scna-fp16,exp,direct,16,16,4096,12,2,128,measure,12,1947,0
scna-fp16,exp,direct,16,16,4096,12,2,128,measure,13,1977,0
scna-fp16,exp,direct,16,16,4096,12,2,128,measure,14,1926,0
scna-fp16,exp,direct,16,16,4096,12,2,128,measure,15,1873,0
scna-fp16,exp,direct,16,16,4096,12,2,128,measure,16,1933,0
scna-fp16,exp,direct,16,16,4096,12,2,128,measure,17,1980,0
scna-fp16,exp,direct,16,16,4096,12,2,128,measure,18,1997,0
scna-fp16,exp,direct,16,16,4096,12,2,128,measure,19,1972,0
