mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp2,tree,16,4,4096,12,2,128,warmup,0,1205,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,warmup,1,1101,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,warmup,2,1098,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,warmup,3,1011,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,warmup,4,1104,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,measure,0,1059,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,measure,1,1032,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,measure,2,1076,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,measure,3,1041,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,measure,4,1061,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,measure,5,1156,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,measure,6,1145,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,measure,7,1055,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,measure,8,1047,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,measure,9,1145,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,measure,10,1061,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,measure,11,1148,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,measure,12,1079,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,measure,13,1093,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,measure,14,1087,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,measure,15,1267,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,measure,16,1318,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,measure,17,1323,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,measure,18,1336,0
scna-fp16,exp2,tree,16,4,4096,12,2,128,measure,19,1354,0
