mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,direct,16,4,4096,12,2,128,warmup,0,1329,0
scna-int8,exp2,direct,16,4,4096,12,2,128,warmup,1,1107,0
scna-int8,exp2,direct,16,4,4096,12,2,128,warmup,2,1105,0
scna-int8,exp2,direct,16,4,4096,12,2,128,warmup,3,1102,0
scna-int8,exp2,direct,16,4,4096,12,2,128,warmup,4,1113,0
scna-int8,exp2,direct,16,4,4096,12,2,128,measure,0,1112,0
scna-int8,exp2,direct,16,4,4096,12,2,128,measure,1,1100,0
scna-int8,exp2,direct,16,4,4096,12,2,128,measure,2,1104,0
scna-int8,exp2,direct,16,4,4096,12,2,128,measure,3,1110,0
scna-int8,exp2,direct,16,4,4096,12,2,128,measure,4,1009,0
scna-int8,exp2,direct,16,4,4096,12,2,128,measure,5,1114,0
scna-int8,exp2,direct,16,4,4096,12,2,128,measure,6,1194,0
scna-int8,exp2,direct,16,4,4096,12,2,128,measure,7,1217,0
scna-int8,exp2,direct,16,4,4096,12,2,128,measure,8,1200,0
scna-int8,exp2,direct,16,4,4096,12,2,128,measure,9,1189,0
scna-int8,exp2,direct,16,4,4096,12,2,128,measure,10,1188,0
scna-int8,exp2,direct,16,4,4096,12,2,128,measure,11,1185,0
scna-int8,exp2,direct,16,4,4096,12,2,128,measure,12,1190,0
scna-int8,exp2,direct,16,4,4096,12,2,128,measure,13,1201,0
scna-int8,exp2,direct,16,4,4096,12,2,128,measure,14,1191,0
scna-int8,exp2,direct,16,4,4096,12,2,128,measure,15,1186,0
scna-int8,exp2,direct,16,4,4096,12,2,128,measure,16,1186,0
scna-int8,exp2,direct,16,4,4096,12,2,128,measure,17,1186,0
scna-int8,exp2,direct,16,4,4096,12,2,128,measure,18,1184,0
scna-int8,exp2,direct,16,4,4096,12,2,128,measure,19,1253,0
