mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,direct,32,8,4096,12,2,128,warmup,0,1767,0
scna-fp16,exp,direct,32,8,4096,12,2,128,warmup,1,1789,0
scna-fp16,exp,direct,32,8,4096,12,2,128,warmup,2,1783,0
scna-fp16,exp,direct,32,8,4096,12,2,128,warmup,3,1782,0
scna-fp16,exp,direct,32,8,4096,12,2,128,warmup,4,1842,0
scna-fp16,exp,direct,32,8,4096,12,2,128,measure,0,1789,0
scna-fp16,exp,direct,32,8,4096,12,2,128,measure,1,1762,0
scna-fp16,exp,direct,32,8,4096,12,2,128,measure,2,1859,0
scna-fp16,exp,direct,32,8,4096,12,2,128,measure,3,1861,0
scna-fp16,exp,direct,32,8,4096,12,2,128,measure,4,1883,0
scna-fp16,exp,direct,32,8,4096,12,2,128,measure,5,1866,0
scna-fp16,exp,direct,32,8,4096,12,2,128,measure,6,1881,0
scna-fp16,exp,direct,32,8,4096,12,2,128,measure,7,1854,0
scna-fp16,exp,direct,32,8,4096,12,2,128,measure,8,1855,0
scna-fp16,exp,direct,32,8,4096,12,2,128,measure,9,1926,0
scna-fp16,exp,direct,32,8,4096,12,2,128,measure,10,1862,0
scna-fp16,exp,direct,32,8,4096,12,2,128,measure,11,1888,0
scna-fp16,exp,direct,32,8,4096,12,2,128,measure,12,1855,0
scna-fp16,exp,direct,32,8,4096,12,2,128,measure,13,1872,0
scna-fp16,exp,direct,32,8,4096,12,2,128,measure,14,1867,0
scna-fp16,exp,direct,32,8,4096,12,2,128,measure,15,1909,0
scna-fp16,exp,direct,32,8,4096,12,2,128,measure,16,1867,0
scna-fp16,exp,direct,32,8,4096,12,2,128,measure,17,1871,0
scna-fp16,exp,direct,32,8,4096,12,2,128,measure,18,1874,0
scna-fp16,exp,direct,32,8,4096,12,2,128,measure,19,1907,0
