mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-fp16,exp,direct,32,4,4096,12,2,128,warmup,0,1426,0
scna-fp16,exp,direct,32,4,4096,12,2,128,warmup,1,1342,0
scna-fp16,exp,direct,32,4,4096,12,2,128,warmup,2,1316,0
scna-fp16,exp,direct,32,4,4096,12,2,128,warmup,3,1315,0
scna-fp16,exp,direct,32,4,4096,12,2,128,warmup,4,1316,0
scna-fp16,exp,direct,32,4,4096,12,2,128,measure,0,1316,0
scna-fp16,exp,direct,32,4,4096,12,2,128,measure,1,1314,0
scna-fp16,exp,direct,32,4,4096,12,2,128,measure,2,1318,0
scna-fp16,exp,direct,32,4,4096,12,2,128,measure,3,1309,0
scna-fp16,exp,direct,32,4,4096,12,2,128,measure,4,1330,0
scna-fp16,exp,direct,32,4,4096,12,2,128,measure,5,1308,0
scna-fp16,exp,direct,32,4,4096,12,2,128,measure,6,1289,0
scna-fp16,exp,direct,32,4,4096,12,2,128,measure,7,1316,0
scna-fp16,exp,direct,32,4,4096,12,2,128,measure,8,1396,0
scna-fp16,exp,direct,32,4,4096,12,2,128,measure,9,1402,0
scna-fp16,exp,direct,32,4,4096,12,2,128,measure,10,1495,0
scna-fp16,exp,direct,32,4,4096,12,2,128,measure,11,1485,0
scna-fp16,exp,direct,32,4,4096,12,2,128,measure,12,1370,0
scna-fp16,exp,direct,32,4,4096,12,2,128,measure,13,1410,0
scna-fp16,exp,direct,32,4,4096,12,2,128,measure,14,1480,0
scna-fp16,exp,direct,32,4,4096,12,2,128,measure,15,1439,0
scna-fp16,exp,direct,32,4,4096,12,2,128,measure,16,1448,0
scna-fp16,exp,direct,32,4,4096,12,2,128,measure,17,1484,0
scna-fp16,exp,direct,32,4,4096,12,2,128,measure,18,1454,0
scna-fp16,exp,direct,32,4,4096,12,2,128,measure,19,1368,0
