mode,scna_function,scna_kernel,scna_width,qo_len,kv_len,n_heads,n_kv_heads,head_dim,phase,iteration,host_elapsed_us,ret
scna-int8,exp2,direct,32,8,4096,12,2,128,warmup,0,1663,0
scna-int8,exp2,direct,32,8,4096,12,2,128,warmup,1,1564,0
scna-int8,exp2,direct,32,8,4096,12,2,128,warmup,2,1568,0
scna-int8,exp2,direct,32,8,4096,12,2,128,warmup,3,1545,0
scna-int8,exp2,direct,32,8,4096,12,2,128,warmup,4,1555,0
scna-int8,exp2,direct,32,8,4096,12,2,128,measure,0,1559,0
scna-int8,exp2,direct,32,8,4096,12,2,128,measure,1,1552,0
scna-int8,exp2,direct,32,8,4096,12,2,128,measure,2,1565,0
scna-int8,exp2,direct,32,8,4096,12,2,128,measure,3,1609,0
scna-int8,exp2,direct,32,8,4096,12,2,128,measure,4,1638,0
scna-int8,exp2,direct,32,8,4096,12,2,128,measure,5,1619,0
scna-int8,exp2,direct,32,8,4096,12,2,128,measure,6,1632,0
scna-int8,exp2,direct,32,8,4096,12,2,128,measure,7,1611,0
scna-int8,exp2,direct,32,8,4096,12,2,128,measure,8,1609,0
scna-int8,exp2,direct,32,8,4096,12,2,128,measure,9,1615,0
scna-int8,exp2,direct,32,8,4096,12,2,128,measure,10,1621,0
scna-int8,exp2,direct,32,8,4096,12,2,128,measure,11,1614,0
scna-int8,exp2,direct,32,8,4096,12,2,128,measure,12,1782,0
scna-int8,exp2,direct,32,8,4096,12,2,128,measure,13,1798,0
scna-int8,exp2,direct,32,8,4096,12,2,128,measure,14,1860,0
scna-int8,exp2,direct,32,8,4096,12,2,128,measure,15,1862,0
scna-int8,exp2,direct,32,8,4096,12,2,128,measure,16,1823,0
scna-int8,exp2,direct,32,8,4096,12,2,128,measure,17,1764,0
scna-int8,exp2,direct,32,8,4096,12,2,128,measure,18,1756,0
scna-int8,exp2,direct,32,8,4096,12,2,128,measure,19,1748,0
